mileage,ano,seats,engine_capacity,kms_driven,max_power,ID
16.0,2017.0,7.0,2179.0,51000.0,153.8,1900
13.68,2012.0,5.0,1248.0,99761.0,74.0,1901
17.0,2014.0,5.0,1197.0,25000.0,82.0,1902
20.09,2020.0,7.0,999.0,45225.0,71.0,1903
16.5,2015.0,5.0,1498.0,120000.0,98.6,1904
17.4,2017.0,7.0,3198.0,81000.0,197.0,1905
23.4,2015.0,5.0,1193.0,59904.0,88.7,1906
25.83,2020.0,5.0,1186.0,36674.0,73.9,1907
18.9,2018.0,5.0,1498.0,150000.0,97.9,1908
22.0,2015.0,7.0,2179.0,71004.0,140.0,1909
20.62,2015.0,5.0,1197.0,77770.0,82.0,1910
18.3,2016.0,5.0,1498.0,80000.0,103.5,1911
16.1,2017.0,5.0,1197.0,17398.0,81.8,1912
24.7,2018.0,5.0,1373.0,20000.0,91.1,1913
20.7,2018.0,9.0,2179.0,82754.0,120.0,1914
24.3,2018.0,5.0,796.0,32464.0,47.3,1915
17.6,2019.0,5.0,1086.0,29200.0,68.0,1916
19.28,2014.0,5.0,814.0,40000.0,55.2,1917
15.7,2014.0,5.0,2993.0,105642.0,258.0,1918
27.39,2012.0,5.0,1199.0,80000.0,79.4,1919
22.05,2022.0,5.0,998.0,52841.0,55.9,1920
26.6,2021.0,5.0,1197.0,7819.0,81.8,1921
17.4,2018.0,5.0,1197.0,60000.0,103.5,1922
21.74,2018.0,5.0,1197.0,49000.0,83.1,1923
12.81,2016.0,5.0,1396.0,120000.0,69.0,1924
16.47,2016.0,7.0,1493.0,80000.0,100.0,1925
37.492,2019.0,5.0,1199.0,19624.0,88.7,1926
17.43,2019.0,5.0,1197.0,30000.0,81.8,1927
16.78,2017.0,5.0,1197.0,78031.0,83.1,1928
10.5,2015.0,5.0,1197.0,27000.0,81.8,1929
21.21,2013.0,8.0,2179.0,85321.0,118.3,1930
22.0,2014.0,5.0,1198.0,49056.0,86.7,1931
23.84,2022.0,5.0,1197.0,23471.0,81.8,1932
23.95,2012.0,5.0,1396.0,120000.0,69.0,1933
20.36,2010.0,5.0,1086.0,44700.0,68.0,1934
22.32,2017.0,6.0,1198.0,51719.0,77.0,1935
44.226,2015.0,5.0,1197.0,43204.0,88.5,1936
18.69,2015.0,5.0,1197.0,46423.0,82.0,1937
21.46,2015.0,5.0,998.0,79903.0,67.0,1938
18.8,2016.0,5.0,1248.0,80000.0,74.0,1939
15.04,2021.0,6.0,1999.0,40000.0,156.9,1940
18.55,2018.0,7.0,2179.0,74000.0,152.8,1941
23.0,2015.0,5.0,1497.0,102761.0,117.3,1942
17.01,2014.0,5.0,814.0,74729.0,55.2,1943
23.95,2021.0,5.0,1197.0,73114.0,81.8,1944
21.21,2014.0,5.0,2993.0,50000.0,270.9,1945
23.84,2016.0,5.0,799.0,50000.0,53.3,1946
14.6,2016.0,5.0,1373.0,75694.0,91.1,1947
12.62,2011.0,5.0,1197.0,55572.0,78.9,1948
20.73,2018.0,5.0,1199.0,39240.0,88.7,1949
17.1,2015.0,5.0,1582.0,76613.0,126.2,1950
16.5,2009.0,5.0,1086.0,30000.0,62.0,1951
16.14,2013.0,8.0,2179.0,120000.0,120.0,1952
20.14,2013.0,5.0,1197.0,21644.0,82.8,1953
20.3,2012.0,5.0,1497.0,58028.0,116.3,1954
13.0,2017.0,7.0,2179.0,120000.0,147.9,1955
21.5,2022.0,5.0,998.0,10000.0,65.7,1956
18.6,2022.0,5.0,999.0,4500.0,113.9,1957
18.6,2021.0,4.0,998.0,24447.0,58.3,1958
16.47,2016.0,5.0,814.0,11079.0,55.2,1959
17.1,2021.0,5.0,1462.0,11323.0,103.2,1960
20.7,2012.0,5.0,1405.0,60000.0,70.0,1961
20.73,2017.0,7.0,2179.0,46706.0,140.0,1962
16.8,2018.0,7.0,2393.0,43000.0,147.8,1963
14.28,2017.0,5.0,1591.0,40000.0,121.3,1964
20.73,2022.0,5.0,1199.0,60000.0,86.6,1965
20.7,2015.0,5.0,1198.0,56000.0,86.8,1966
17.8,2019.0,5.0,1497.0,89547.0,117.6,1967
13.68,2014.0,5.0,1248.0,85437.0,74.0,1968
10.6,2012.0,5.0,1498.0,113000.0,99.0,1969
18.42,2016.0,5.0,1197.0,52000.0,82.0,1970
17.43,2014.0,5.0,1197.0,34408.0,81.8,1971
16.5,2016.0,7.0,1198.0,40000.0,67.0,1972
20.46,2021.0,5.0,1199.0,10000.0,88.7,1973
17.1,2020.0,5.0,1353.0,42000.0,138.0,1974
18.3,2016.0,5.0,796.0,20000.0,47.3,1975
22.54,2020.0,5.0,1197.0,20150.0,81.8,1976
23.95,2018.0,5.0,1248.0,40000.0,88.5,1977
21.0,2018.0,5.0,1582.0,152853.0,126.2,1978
18.6,2021.0,5.0,1199.0,69925.0,84.8,1979
21.63,2014.0,5.0,1368.0,78200.0,112.4,1980
21.4,2018.0,5.0,1248.0,60281.0,74.0,1981
17.21,2017.0,5.0,796.0,36200.0,47.3,1982
22.77,2013.0,5.0,998.0,84000.0,58.1,1983
24.3,2014.0,5.0,1497.0,50000.0,117.3,1984
20.52,2021.0,5.0,999.0,71306.0,67.0,1985
18.69,2019.0,7.0,1997.0,33004.0,237.3,1986
15.3,2014.0,5.0,1198.0,90000.0,74.0,1987
16.8,2022.0,5.0,1197.0,11000.0,70.6,1988
18.9,2014.0,5.0,1396.0,70000.0,105.5,1989
22.54,2018.0,5.0,1496.0,60000.0,88.7,1990
18.0,2011.0,4.0,5000.0,90000.0,379.7,1991
21.02,2019.0,5.0,1197.0,70000.0,81.8,1992
16.1,2018.0,5.0,1197.0,57400.0,81.8,1993
15.85,2018.0,5.0,1199.0,94766.0,83.8,1994
17.71,2014.0,5.0,998.0,90000.0,67.0,1995
21.1,2010.0,5.0,1197.0,14424.0,78.9,1996
18.5,2013.0,5.0,1582.0,120000.0,126.3,1997
12.05,2021.0,4.0,796.0,34832.0,40.3,1998
25.2,2019.0,7.0,1462.0,30000.0,103.0,1999
18.9,2022.0,5.0,999.0,10000.0,67.0,2000
20.68,2011.0,5.0,1248.0,120000.0,88.77,2001
17.2,2020.0,7.0,2755.0,50000.0,174.5,2002
19.1,2021.0,5.0,1462.0,24305.0,103.2,2003
15.29,2017.0,5.0,1498.0,58962.0,98.9,2004
21.1,2015.0,5.0,1591.0,47526.0,121.3,2005
24.3,2018.0,5.0,998.0,67000.0,67.1,2006
17.6,2018.0,5.0,1197.0,39000.0,81.8,2007
21.19,2019.0,5.0,1199.0,42779.0,83.8,2008
19.0,2023.0,5.0,1956.0,7426.0,167.6,2009
15.29,2016.0,7.0,2198.0,90000.0,158.0,2010
18.9,2015.0,5.0,1373.0,73721.0,91.1,2011
24.3,2020.0,5.0,1496.0,46953.0,105.9,2012
18.6,2019.0,5.0,1353.0,68279.0,138.0,2013
21.64,2022.0,7.0,1956.0,14000.0,167.6,2014
24.39,2019.0,5.0,1197.0,84657.0,81.8,2015
17.01,2019.0,5.0,1086.0,49705.0,68.0,2016
26.0,2016.0,5.0,1591.0,50779.0,121.3,2017
14.28,2013.0,5.0,1248.0,106000.0,88.8,2018
22.77,2019.0,5.0,1197.0,40424.0,81.8,2019
17.43,2013.0,5.0,1197.0,36357.0,85.8,2020
21.21,2014.0,5.0,1198.0,68000.0,74.0,2021
16.8,2017.0,5.0,1956.0,120000.0,170.0,2022
23.84,2022.0,5.0,1197.0,40000.0,81.8,2023
13.0,2018.0,7.0,2179.0,30000.0,118.6,2024
20.73,2017.0,5.0,1373.0,68724.0,91.1,2025
20.14,2020.0,5.0,1497.0,20000.0,113.4,2026
18.06,2017.0,5.0,1798.0,95914.0,138.0,2027
14.08,2017.0,5.0,1373.0,70123.0,91.1,2028
18.3,2015.0,5.0,1496.0,100000.0,113.9,2029
20.36,2018.0,5.0,1198.0,20000.0,86.7,2030
18.5,2017.0,7.0,2393.0,71000.0,147.8,2031
20.63,2009.0,5.0,2996.0,100000.0,258.0,2032
19.81,2018.0,5.0,1995.0,86327.0,182.4,2033
22.05,2015.0,5.0,1396.0,45000.0,105.5,2034
24.7,2022.0,7.0,1353.0,20878.0,138.0,2035
14.59,2014.0,5.0,1461.0,100000.0,83.8,2036
24.39,2021.0,5.0,1956.0,10830.0,167.6,2037
19.59,2022.0,5.0,1451.0,10000.0,141.0,2038
15.01,2020.0,5.0,1498.0,31871.0,119.3,2039
14.11,2014.0,5.0,1396.0,111275.0,88.7,2040
17.3,2015.0,5.0,998.0,87521.0,67.0,2041
23.95,2020.0,5.0,1197.0,95585.0,81.8,2042
12.62,2013.0,5.0,1197.0,76448.0,85.8,2043
21.4,2018.0,5.0,998.0,40000.0,67.0,2044
16.0,2016.0,5.0,1197.0,34722.0,83.1,2045
21.79,2017.0,5.0,1197.0,94471.0,103.5,2046
18.9,2017.0,5.0,1498.0,48743.0,98.5,2047
19.17,2016.0,5.0,1248.0,47000.0,88.5,2048
23.2,2019.0,5.0,1197.0,30000.0,81.8,2049
20.73,2018.0,7.0,1462.0,40000.0,103.0,2050
15.1,2010.0,5.0,1596.0,50000.0,101.0,2051
21.21,2021.0,5.0,1497.0,19000.0,113.4,2052
20.0,2016.0,5.0,1197.0,53746.0,82.0,2053
19.2,2016.0,5.0,1396.0,110000.0,88.7,2054
14.28,2014.0,5.0,1198.0,93773.0,86.7,2055
12.8,2012.0,5.0,1248.0,120000.0,88.8,2056
18.5,2011.0,5.0,1197.0,70000.0,85.0,2057
21.21,2016.0,5.0,1499.0,33451.0,110.4,2058
17.4,2015.0,5.0,1197.0,55293.0,78.9,2059
18.6,2011.0,5.0,1248.0,120000.0,73.9,2060
22.0,2018.0,5.0,1198.0,46000.0,86.8,2061
18.0,2019.0,7.0,2157.0,11772.0,178.4,2062
15.6,2015.0,5.0,1248.0,80000.0,74.0,2063
18.55,2017.0,5.0,1197.0,114945.0,81.8,2064
26.0,2017.0,5.0,1995.0,45000.0,188.0,2065
15.6,2023.0,5.0,999.0,13000.0,113.9,2066
19.01,2014.0,5.0,1197.0,64000.0,82.0,2067
19.1,2017.0,5.0,1591.0,47755.0,121.3,2068
34.05,2010.0,5.0,1248.0,70000.0,73.9,2069
11.9,2017.0,5.0,1248.0,50000.0,88.5,2070
18.9,2017.0,7.0,2179.0,58001.0,153.8,2071
18.24,2015.0,5.0,1396.0,85000.0,88.7,2072
17.21,2019.0,5.0,1199.0,26973.0,88.7,2073
20.4,2015.0,5.0,1591.0,80000.0,121.3,2074
14.74,2017.0,5.0,1197.0,43186.0,81.8,2075
19.81,2019.0,5.0,1248.0,60000.0,88.5,2076
21.01,2017.0,5.0,1197.0,18196.0,81.8,2077
17.0,2013.0,5.0,1461.0,120000.0,84.8,2078
13.4,2010.0,5.0,998.0,54671.0,65.7,2079
18.78,2013.0,5.0,1591.0,68237.0,121.3,2080
42.672,2011.0,4.0,624.0,40000.0,35.0,2081
23.01,2015.0,5.0,1798.0,77500.0,138.0,2082
24.4,2016.0,5.0,1498.0,60047.0,98.5,2083
19.33,2016.0,5.0,1396.0,53275.0,105.5,2084
18.9,2017.0,5.0,1197.0,68123.0,81.8,2085
19.81,2012.0,5.0,1497.0,27702.0,116.4,2086
19.33,2018.0,5.0,1199.0,40000.0,84.0,2087
19.56,2017.0,5.0,1591.0,62194.0,121.3,2088
22.41,2016.0,5.0,1373.0,50000.0,91.1,2089
19.4,2014.0,5.0,1498.0,30000.0,88.8,2090
25.5,2010.0,5.0,1198.0,70000.0,75.0,2091
17.1,2021.0,7.0,1956.0,51000.0,167.6,2092
19.56,2010.0,5.0,1991.0,152098.0,147.9,2093
20.51,2011.0,5.0,1197.0,70000.0,78.9,2094
18.9,2013.0,5.0,1197.0,60806.0,82.8,2095
18.0,2016.0,5.0,1198.0,150000.0,67.0,2096
18.6,2010.0,5.0,1086.0,95125.0,68.0,2097
17.57,2018.0,5.0,796.0,23563.0,47.3,2098
15.26,2019.0,5.0,796.0,32607.0,47.3,2099
20.85,2021.0,5.0,1999.0,70666.0,150.1,2100
21.21,2019.0,5.0,998.0,39749.0,65.7,2101
21.21,2015.0,5.0,1995.0,66206.0,184.0,2102
20.3,2019.0,5.0,1998.0,15000.0,248.0,2103
20.3,2020.0,7.0,2199.0,73517.0,197.2,2104
21.1,2015.0,7.0,1497.0,100000.0,117.3,2105
17.92,2017.0,5.0,998.0,56000.0,67.0,2106
20.51,2020.0,7.0,2198.0,55000.0,158.0,2107
17.41,2011.0,5.0,1586.0,90000.0,103.3,2108
24.52,2018.0,5.0,1368.0,41826.0,160.7,2109
22.0,2018.0,5.0,998.0,32000.0,67.0,2110
15.26,2014.0,5.0,1197.0,82149.0,82.0,2111
18.19,2021.0,5.0,999.0,10641.0,71.0,2112
17.41,2010.0,5.0,1248.0,109477.0,73.9,2113
21.1,2016.0,5.0,1373.0,31761.0,91.1,2114
26.59,2020.0,5.0,1493.0,30000.0,113.9,2115
20.89,2018.0,5.0,1798.0,39000.0,178.0,2116
16.5,2017.0,5.0,1197.0,76000.0,81.8,2117
18.97,2019.0,5.0,1497.0,60000.0,115.0,2118
21.4,2021.0,5.0,999.0,44516.0,113.9,2119
21.4,2018.0,5.0,1798.0,46000.0,138.0,2120
21.21,2009.0,8.0,2494.0,126000.0,102.0,2121
18.0,2020.0,5.0,1194.0,30000.0,94.9,2122
20.73,2019.0,5.0,1197.0,21303.0,81.8,2123
15.8,2016.0,5.0,1497.0,77000.0,117.3,2124
20.3,2011.0,5.0,1199.0,70000.0,79.4,2125
18.07,2017.0,5.0,1197.0,30000.0,81.8,2126
18.0,2015.0,5.0,1497.0,96920.0,117.3,2127
19.7,2011.0,5.0,1196.0,80000.0,70.0,2128
19.81,2020.0,5.0,1462.0,39300.0,103.2,2129
15.97,2015.0,5.0,1498.0,129000.0,98.6,2130
21.21,2011.0,5.0,1196.0,100000.0,70.0,2131
18.3,2012.0,5.0,1461.0,121243.0,108.4,2132
21.7,2014.0,5.0,1197.0,72189.0,81.8,2133
14.28,2022.0,5.0,998.0,10000.0,55.9,2134
21.21,2007.0,5.0,2496.0,133000.0,163.2,2135
15.8,2015.0,5.0,1197.0,90000.0,82.0,2136
18.0,2021.0,5.0,999.0,32302.0,98.6,2137
18.6,2016.0,5.0,1197.0,96698.0,103.5,2138
17.6,2015.0,5.0,1197.0,60000.0,83.1,2139
21.7,2017.0,5.0,1991.0,28000.0,181.0,2140
18.76,2013.0,5.0,1086.0,30000.0,68.0,2141
19.49,2021.0,5.0,1197.0,6085.0,81.8,2142
20.89,2018.0,5.0,1591.0,23000.0,121.3,2143
19.4,2011.0,5.0,1798.0,107067.0,157.8,2144
11.88,2019.0,5.0,999.0,31000.0,75.0,2145
27.28,2018.0,5.0,1086.0,73030.0,58.0,2146
24.52,2016.0,5.0,999.0,100000.0,67.0,2147
22.41,2014.0,5.0,1120.0,139323.0,71.0,2148
18.9,2022.0,5.0,1199.0,20000.0,86.8,2149
18.49,2018.0,5.0,1197.0,57211.0,81.8,2150
18.9,2009.0,5.0,1086.0,44985.0,68.0,2151
14.9,2022.0,5.0,1199.0,10000.0,86.8,2152
17.01,2020.0,5.0,1197.0,36538.0,81.8,2153
24.04,2021.0,5.0,1197.0,20000.0,88.5,2154
20.5,2015.0,5.0,1198.0,53400.0,86.8,2155
19.81,2018.0,5.0,1498.0,83123.0,98.6,2156
17.4,2022.0,7.0,1482.0,10000.0,157.8,2157
26.6,2018.0,5.0,1956.0,60000.0,170.0,2158
22.38,2019.0,5.0,1197.0,35135.0,81.8,2159
15.2,2014.0,5.0,998.0,50431.0,67.0,2160
17.0,2014.0,5.0,1197.0,63000.0,81.8,2161
18.7,2018.0,5.0,1497.0,39482.0,117.6,2162
23.1,2018.0,5.0,1197.0,47909.0,81.8,2163
13.44,2017.0,5.0,1193.0,30091.0,88.7,2164
19.56,2014.0,5.0,2143.0,87000.0,203.2,2165
26.6,2015.0,5.0,1197.0,48077.0,83.1,2166
22.7,2020.0,5.0,1197.0,48492.0,81.8,2167
18.9,2015.0,5.0,1197.0,79236.0,81.8,2168
17.0,2020.0,5.0,1086.0,28000.0,68.0,2169
17.0,2019.0,5.0,1086.0,25607.0,68.0,2170
14.53,2018.0,5.0,814.0,90496.0,55.2,2171
21.5,2010.0,5.0,1086.0,90382.0,62.1,2172
18.7,2016.0,5.0,998.0,35610.0,67.0,2173
18.0,2019.0,5.0,1956.0,94000.0,167.6,2174
16.5,2018.0,7.0,1248.0,30000.0,88.5,2175
19.4,2018.0,5.0,1197.0,40000.0,81.8,2176
18.2,2015.0,5.0,2143.0,100000.0,203.2,2177
22.41,2016.0,5.0,1197.0,94170.0,103.2,2178
37.492,2020.0,5.0,1956.0,21000.0,168.0,2179
16.1,2012.0,5.0,814.0,10000.0,55.2,2180
16.02,2016.0,5.0,1248.0,73201.0,74.0,2181
23.84,2018.0,5.0,1197.0,41200.0,81.8,2182
27.4,2022.0,5.0,1199.0,20000.0,88.5,2183
25.5,2020.0,5.0,999.0,23746.0,108.6,2184
22.38,2019.0,5.0,1197.0,33459.0,83.1,2185
17.57,2018.0,5.0,1197.0,29027.0,83.1,2186
17.0,2020.0,5.0,1197.0,12583.0,81.8,2187
24.4,2018.0,5.0,1497.0,50104.0,117.6,2188
26.49,2018.0,5.0,1373.0,16425.0,91.1,2189
17.4,2018.0,5.0,1591.0,53000.0,121.3,2190
18.6,2019.0,5.0,1199.0,100337.0,83.8,2191
20.51,2022.0,5.0,999.0,33349.0,113.9,2192
20.51,2016.0,5.0,1497.0,53100.0,117.3,2193
18.0,2009.0,5.0,796.0,50000.0,46.3,2194
42.672,2014.0,5.0,1086.0,56523.0,68.0,2195
42.657999999999994,2017.0,5.0,2993.0,84446.0,258.0,2196
23.22,2020.0,5.0,1197.0,60000.0,81.8,2197
13.0,2021.0,5.0,1498.0,12992.0,119.3,2198
20.89,2020.0,5.0,998.0,48000.0,67.0,2199
23.0,2016.0,5.0,1798.0,44500.0,138.0,2200
16.13,2017.0,5.0,1197.0,87184.0,81.8,2201
8.9,2014.0,5.0,1499.0,47208.0,110.0,2202
19.34,2011.0,5.0,1248.0,67967.0,73.97,2203
20.0,2023.0,5.0,1497.0,10000.0,113.1,2204
12.0,2019.0,5.0,1582.0,70000.0,126.2,2205
17.01,2019.0,5.0,998.0,53657.0,65.7,2206
18.55,2022.0,5.0,1462.0,2728.0,103.2,2207
20.0,2021.0,5.0,0.0,50000.0,127.0,2208
9.52,2016.0,5.0,1198.0,89891.0,67.0,2209
28.4,2020.0,5.0,1197.0,23325.0,81.8,2210
19.81,2013.0,5.0,1198.0,56545.0,86.8,2211
17.92,2010.0,5.0,1086.0,120000.0,62.1,2212
22.05,2017.0,5.0,1047.0,40000.0,69.0,2213
17.74,2016.0,7.0,1248.0,55000.0,88.5,2214
23.95,2014.0,5.0,1197.0,38689.0,88.5,2215
12.99,2014.0,5.0,1197.0,56641.0,82.0,2216
17.8,2015.0,7.0,1493.0,110000.0,100.0,2217
21.9,2012.0,5.0,998.0,52633.0,67.1,2218
19.67,2022.0,5.0,1956.0,31000.0,167.6,2219
22.54,2013.0,5.0,1591.0,48004.0,121.4,2220
18.6,2020.0,5.0,999.0,38476.0,67.0,2221
22.25,2012.0,5.0,1598.0,102449.0,103.5,2222
19.81,2017.0,5.0,1086.0,40000.0,68.0,2223
12.62,2019.0,5.0,1497.0,30000.0,117.6,2224
22.74,2014.0,5.0,998.0,99204.0,58.1,2225
16.02,2021.0,5.0,1197.0,57464.0,88.5,2226
17.5,2022.0,4.0,1997.0,9000.0,150.0,2227
23.01,2009.0,5.0,1497.0,142643.0,116.39,2228
26.82,2017.0,5.0,1199.0,36465.0,88.7,2229
19.67,2014.0,5.0,998.0,60000.0,67.0,2230
8.9,2013.0,5.0,2359.0,49000.0,198.2,2231
17.0,2021.0,5.0,1197.0,10444.0,81.8,2232
20.28,2018.0,5.0,998.0,60000.0,58.1,2233
18.19,2017.0,5.0,799.0,53000.0,53.6,2234
21.4,2015.0,5.0,1197.0,95963.0,82.0,2235
18.75,2019.0,5.0,1591.0,110000.0,121.3,2236
16.8,2017.0,5.0,1591.0,51758.0,121.3,2237
17.4,2013.0,5.0,1798.0,56722.0,138.0,2238
23.08,2018.0,5.0,1497.0,83234.0,108.5,2239
18.6,2016.0,5.0,1199.0,35337.0,88.7,2240
16.14,2014.0,5.0,1198.0,37989.0,86.7,2241
29.231999999999996,2022.0,5.0,1197.0,60000.0,108.6,2242
18.9,2013.0,5.0,1198.0,81100.0,86.8,2243
18.9,2020.0,7.0,999.0,25986.0,71.0,2244
23.01,2022.0,5.0,1197.0,10000.0,88.5,2245
22.27,2022.0,5.0,1197.0,31000.0,70.6,2246
24.0,2021.0,5.0,1950.0,14000.0,191.7,2247
19.5,2015.0,7.0,1373.0,20000.0,93.7,2248
19.0,2016.0,5.0,1199.0,70076.0,84.0,2249
14.8,2019.0,5.0,1498.0,22866.0,98.6,2250
19.67,2017.0,5.0,1498.0,59266.0,98.6,2251
21.4,2015.0,5.0,1197.0,37196.0,88.5,2252
18.6,2021.0,5.0,1199.0,41451.0,118.3,2253
21.9,2018.0,5.0,1198.0,65299.0,108.5,2254
19.81,2015.0,5.0,1120.0,102967.0,71.0,2255
17.5,2022.0,5.0,1199.0,25533.0,72.4,2256
18.88,2018.0,5.0,1497.0,48978.0,117.6,2257
18.0,2019.0,5.0,1197.0,38300.0,81.8,2258
16.0,2015.0,5.0,998.0,69581.0,67.0,2259
15.37,2016.0,5.0,998.0,35218.0,67.0,2260
17.0,2014.0,5.0,1198.0,10832.0,86.7,2261
18.9,2021.0,5.0,1086.0,41054.0,59.1,2262
20.8,2019.0,5.0,998.0,63000.0,58.3,2263
17.1,2018.0,5.0,1497.0,72855.0,113.4,2264
25.6,2016.0,5.0,1591.0,59000.0,121.3,2265
19.4,2017.0,5.0,1197.0,87509.0,81.8,2266
23.9,2019.0,5.0,1498.0,82812.0,98.9,2267
21.1,2021.0,5.0,1998.0,11586.0,254.7,2268
17.8,2018.0,5.0,2996.0,70000.0,384.8,2269
16.95,2015.0,5.0,1198.0,35602.0,76.0,2270
17.41,2008.0,5.0,1339.0,145926.0,108.5,2271
20.0,2021.0,7.0,2393.0,27911.0,148.0,2272
13.68,2016.0,5.0,1591.0,104996.0,121.3,2273
24.3,2021.0,5.0,1462.0,20000.0,103.2,2274
22.74,2020.0,7.0,999.0,50000.0,71.0,2275
19.4,2012.0,4.0,2993.0,60000.0,313.0,2276
17.0,2018.0,5.0,1248.0,80000.0,74.0,2277
10.0,2014.0,5.0,1086.0,22132.0,68.0,2278
25.2,2010.0,5.0,1086.0,120000.0,62.1,2279
17.0,2013.0,5.0,796.0,59845.0,47.3,2280
18.6,2019.0,5.0,999.0,89956.0,75.1,2281
18.2,2015.0,5.0,998.0,21678.0,67.0,2282
19.67,2013.0,8.0,2494.0,262122.0,100.0,2283
12.05,2016.0,5.0,1497.0,53000.0,117.3,2284
14.7,2012.0,5.0,1396.0,120743.0,88.77,2285
18.0,2017.0,5.0,1582.0,80000.0,126.2,2286
20.4,2017.0,5.0,1396.0,80000.0,88.7,2287
32.52,2019.0,5.0,1368.0,29000.0,98.6,2288
18.6,2022.0,5.0,799.0,4026.0,53.2,2289
18.6,2016.0,5.0,1086.0,38400.0,68.0,2290
20.36,2018.0,7.0,2198.0,57142.0,158.0,2291
22.77,2013.0,5.0,796.0,45000.0,47.3,2292
11.36,2014.0,7.0,1373.0,72692.0,93.7,2293
20.3,2019.0,5.0,1199.0,10000.0,88.7,2294
12.8,2018.0,5.0,999.0,44380.0,67.0,2295
22.1,2019.0,5.0,1498.0,70504.0,93.8,2296
19.01,2019.0,5.0,1582.0,52178.0,126.2,2297
17.4,2018.0,7.0,2996.0,58000.0,333.0,2298
18.6,2011.0,5.0,1497.0,54188.0,116.39,2299
18.15,2021.0,5.0,998.0,40429.0,118.3,2300
18.55,2017.0,5.0,1197.0,86287.0,103.5,2301
21.01,2017.0,5.0,1197.0,92830.0,83.1,2302
18.2,2021.0,5.0,999.0,48964.0,71.0,2303
20.3,2013.0,5.0,1497.0,80000.0,116.3,2304
15.29,2019.0,5.0,1497.0,21628.0,117.6,2305
17.9,2013.0,5.0,1461.0,90000.0,63.1,2306
22.77,2017.0,5.0,1197.0,50414.0,81.8,2307
17.0,2021.0,7.0,1956.0,10971.0,167.6,2308
12.55,2022.0,5.0,1196.0,30000.0,61.6,2309
25.2,2018.0,5.0,1197.0,100624.0,81.8,2310
21.01,2017.0,5.0,1197.0,54505.0,81.8,2311
16.36,2018.0,5.0,999.0,54000.0,67.0,2312
21.4,2019.0,5.0,1498.0,52571.0,108.6,2313
24.3,2017.0,5.0,1186.0,60000.0,73.9,2314
19.4,2019.0,5.0,1199.0,54042.0,88.7,2315
21.63,2017.0,5.0,1199.0,26465.0,88.7,2316
20.09,2017.0,5.0,1497.0,30000.0,121.3,2317
27.28,2016.0,5.0,1582.0,136157.0,126.2,2318
22.25,2017.0,5.0,1197.0,15908.0,83.1,2319
25.44,2021.0,5.0,1451.0,20000.0,141.0,2320
21.1,2019.0,5.0,1197.0,39302.0,81.8,2321
16.0,2013.0,5.0,1396.0,93000.0,88.7,2322
16.5,2014.0,5.0,1086.0,55076.0,68.0,2323
18.7,2017.0,7.0,1373.0,115000.0,91.1,2324
15.73,2015.0,5.0,1995.0,70000.0,184.0,2325
17.19,2019.0,5.0,1969.0,38000.0,190.0,2326
20.65,2018.0,7.0,1997.0,124281.0,140.0,2327
18.76,2020.0,5.0,1196.0,27707.0,73.0,2328
17.9,2019.0,5.0,1591.0,55216.0,121.3,2329
20.0,2019.0,5.0,1197.0,34005.0,81.8,2330
24.04,2019.0,5.0,1493.0,70292.0,113.4,2331
26.49,2017.0,5.0,1956.0,24000.0,170.0,2332
12.8,2019.0,5.0,1498.0,90000.0,97.9,2333
24.76,2012.0,5.0,1198.0,57686.0,86.8,2334
21.01,2016.0,5.0,1582.0,61539.0,126.2,2335
20.0,2012.0,5.0,814.0,46931.0,55.2,2336
18.8,2022.0,7.0,2198.0,21000.0,182.3,2337
18.6,2022.0,5.0,1197.0,20000.0,68.0,2338
16.2,2016.0,5.0,1497.0,58808.0,117.3,2339
17.2,2011.0,5.0,1498.0,70000.0,97.7,2340
42.672,2020.0,5.0,1956.0,50000.0,167.6,2341
18.53,2014.0,5.0,1399.0,86000.0,68.0,2342
19.81,2019.0,7.0,2393.0,60000.0,147.5,2343
14.8,2018.0,5.0,1248.0,92000.0,88.5,2344
23.84,2013.0,5.0,796.0,21335.0,47.3,2345
16.0,2013.0,5.0,1198.0,84489.0,86.8,2346
16.5,2016.0,5.0,1198.0,105297.0,73.7,2347
19.1,2022.0,5.0,0.0,11000.0,73.7,2348
13.0,2022.0,7.0,2694.0,5000.0,163.6,2349
21.1,2014.0,5.0,1248.0,80000.0,74.0,2350
23.95,2019.0,5.0,1198.0,43045.0,108.5,2351
18.0,2019.0,5.0,1197.0,25500.0,81.8,2352
20.5,2022.0,7.0,999.0,30000.0,71.0,2353
18.6,2018.0,5.0,1582.0,71764.0,126.2,2354
18.9,2020.0,5.0,0.0,22000.0,402.3,2355
22.38,2011.0,5.0,1995.0,60000.0,154.0,2356
26.6,2014.0,5.0,1395.0,76000.0,138.0,2357
19.7,2014.0,5.0,1198.0,73045.0,86.7,2358
15.9,2014.0,5.0,1461.0,100000.0,108.4,2359
24.3,2021.0,5.0,998.0,40000.0,58.3,2360
9.0,2021.0,5.0,1498.0,18800.0,119.3,2361
23.1,2020.0,5.0,1197.0,26000.0,81.8,2362
33.54,2011.0,5.0,1197.0,82055.0,78.9,2363
26.59,2016.0,5.0,1498.0,103336.0,98.5,2364
25.1,2018.0,7.0,2755.0,86000.0,171.5,2365
21.1,2019.0,5.0,1086.0,21926.0,68.0,2366
