mileage,ano,seats,engine_capacity,kms_driven,max_power,resale_price_Lakh
23.95,2021.0,5.0,998.0,29094.0,118.3,10.06
19.01,2010.0,5.0,1199.0,120000.0,79.4,0.8
20.77,2014.0,7.0,2982.0,79000.0,168.5,17.5
16.24,2015.0,7.0,2179.0,50000.0,140.0,10.0
13.7,2016.0,5.0,998.0,28000.0,67.0,3.85
26.2,2013.0,5.0,1797.0,76000.0,147.5,5.75
14.1,2017.0,7.0,1373.0,58480.0,91.1,8.1
18.27,2013.0,5.0,1086.0,49491.0,68.0,2.65
15.1,2019.0,5.0,1198.0,50000.0,86.7,5.95
39.199999999999996,2019.0,5.0,1199.0,63345.0,88.7,7.84
16.5,2015.0,5.0,998.0,17042.0,67.0,4.21
17.92,2019.0,5.0,1497.0,46000.0,117.6,8.44
16.8,2019.0,5.0,1995.0,38000.0,187.7,47.5
21.14,2020.0,5.0,998.0,30393.0,67.0,5.15
19.5,2018.0,5.0,1498.0,40000.0,98.6,5.5
31.79,2018.0,5.0,998.0,68000.0,67.0,3.15
17.0,2021.0,6.0,1462.0,18000.0,103.2,11.25
17.3,2014.0,7.0,1248.0,94000.0,88.7,6.75
16.0,2021.0,5.0,999.0,10000.0,108.6,16.75
22.38,2010.0,5.0,1798.0,60000.0,157.7,2.85
16.1,2012.0,5.0,998.0,87844.0,58.2,3.23
26.0,2018.0,5.0,1368.0,25000.0,160.7,16.4
20.4,2020.0,5.0,998.0,30000.0,118.3,10.0
17.0,2016.0,7.0,2179.0,70433.0,140.0,9.25
10.75,2021.0,5.0,1197.0,38962.0,68.0,7.65
23.59,2020.0,5.0,1353.0,33000.0,138.0,16.21
18.2,2010.0,5.0,1086.0,73000.0,62.1,2.65
21.64,2012.0,5.0,1497.0,56000.0,116.4,3.65
32.52,2016.0,5.0,1498.0,70000.0,103.5,4.35
19.01,2013.0,5.0,1497.0,70000.0,116.3,4.25
22.07,2019.0,5.0,1199.0,29147.0,88.7,5.88
17.5,2016.0,5.0,998.0,67534.0,58.2,3.99
28.4,2018.0,5.0,1198.0,47338.0,108.5,7.5
20.62,2014.0,7.0,1497.0,120000.0,117.3,3.75
19.1,2015.0,7.0,2179.0,67315.0,140.0,8.72
16.0,2013.0,5.0,1197.0,79202.0,88.5,4.15
15.73,2015.0,5.0,1498.0,100000.0,98.6,5.2
26.59,2017.0,5.0,1197.0,66501.0,81.8,5.7
17.01,2011.0,5.0,1197.0,40000.0,78.91,4.0
21.1,2019.0,7.0,2694.0,45000.0,163.7,17.5
15.43,2016.0,5.0,1364.0,83735.0,67.0,4.7
18.9,2013.0,5.0,1199.0,54000.0,82.4,3.15
20.36,2014.0,5.0,1461.0,90000.0,84.8,3.85
20.14,2020.0,5.0,998.0,62629.0,58.3,5.36
22.9,2018.0,5.0,1199.0,79048.0,84.8,4.15
20.45,2010.0,5.0,1199.0,100000.0,73.9,1.9
19.34,2017.0,5.0,1199.0,110339.0,88.7,5.44
16.0,2019.0,5.0,1248.0,50000.0,74.0,6.5
23.95,2015.0,7.0,1198.0,100000.0,67.0,2.0
20.68,2015.0,5.0,1197.0,38663.0,81.8,4.03
23.0,2015.0,7.0,2179.0,154225.0,140.0,8.39
20.36,2005.0,5.0,1061.0,90000.0,64.0,0.69
14.08,2017.0,5.0,1968.0,40000.0,174.3,24.0
14.21,2016.0,5.0,1248.0,52030.0,74.0,7.46
19.7,2014.0,5.0,1591.0,61000.0,121.3,4.95
18.27,2016.0,5.0,814.0,60000.0,55.2,2.1
18.19,2022.0,5.0,1498.0,10000.0,108.4,11.8
16.42,2017.0,5.0,1197.0,20000.0,81.8,6.45
24.0,2008.0,5.0,1197.0,120000.0,78.9,1.0
19.16,2015.0,5.0,1498.0,82000.0,88.8,5.25
16.8,2012.0,5.0,1248.0,115917.0,74.0,3.83
14.1,2013.0,5.0,1461.0,88029.0,83.8,4.75
33.44,2014.0,5.0,1198.0,39000.0,76.0,3.49
15.0,2018.0,7.0,1997.0,68000.0,140.0,10.35
16.0,2019.0,5.0,998.0,9000.0,67.0,4.25
20.4,2019.0,5.0,1995.0,18000.0,190.0,29.99
13.2,2019.0,5.0,1498.0,67556.0,98.9,8.5
18.9,2010.0,5.0,1197.0,87197.0,78.9,1.88
23.4,2022.0,7.0,1956.0,14000.0,167.6,24.0
17.05,2009.0,5.0,796.0,100000.0,46.3,0.88
18.3,2020.0,5.0,998.0,50646.0,118.3,9.1
17.9,2017.0,5.0,1197.0,112358.0,103.2,6.95
20.0,2020.0,5.0,1330.0,30191.0,153.8,9.63
15.37,2017.0,5.0,1186.0,78490.0,73.9,4.0
19.01,2017.0,5.0,2494.0,63000.0,157.7,18.25
17.33,2021.0,5.0,1353.0,26000.0,138.1,17.75
25.17,2002.0,5.0,999.0,99750.0,103.88974615994809,0.5
17.6,2020.0,5.0,1368.0,40000.0,160.7,17.5
15.73,2019.0,5.0,796.0,50000.0,40.3,3.4
20.97,2013.0,5.0,1396.0,79000.0,98.6,3.6
17.4,2019.0,5.0,1368.0,23000.0,160.0,16.5
26.6,2019.0,5.0,1197.0,70000.0,81.8,5.0
21.4,2011.0,5.0,1995.0,100000.0,170.0,5.5
13.4,2016.0,5.0,1197.0,61000.0,81.8,4.1
26.0,2019.0,5.0,998.0,90000.0,103.88974615994809,3.6
21.79,2013.0,5.0,1248.0,69624.0,74.0,5.12
18.9,2020.0,5.0,999.0,32355.0,67.0,4.25
16.93,2013.0,5.0,1995.0,86000.0,184.0,12.0
27.28,2020.0,5.0,998.0,20000.0,118.3,12.7
16.8,2019.0,7.0,999.0,62391.0,71.0,4.52
22.1,2019.0,5.0,1196.0,9600.0,73.0,3.9
18.78,2013.0,7.0,1462.0,46976.0,103.2,6.6
20.3,2021.0,5.0,1199.0,40000.0,118.3,7.5
17.84,2016.0,5.0,799.0,60000.0,53.3,3.24
14.71,2017.0,7.0,2179.0,90000.0,153.8,12.0
18.6,2017.0,5.0,1968.0,65000.0,174.3,18.75
20.3,2022.0,6.0,1462.0,10000.0,101.6,13.77
18.2,2015.0,5.0,1497.0,100000.0,117.3,6.5
22.07,2015.0,5.0,998.0,64448.0,58.1,3.97
19.47,2017.0,5.0,1197.0,40000.0,83.1,5.45
11.74,2011.0,5.0,1798.0,90000.0,157.8,2.5
23.95,2016.0,5.0,1498.0,91000.0,98.6,7.95
19.49,2020.0,5.0,998.0,23573.0,67.0,5.6
23.1,2018.0,5.0,1197.0,50000.0,81.8,5.1
23.08,2019.0,5.0,1197.0,27100.0,103.2,8.75
18.9,2017.0,5.0,1047.0,70000.0,69.0,3.8
12.5,2022.0,7.0,2755.0,5000.0,201.1,41.75
28.09,2016.0,5.0,1197.0,32443.0,82.0,4.5
20.51,2020.0,5.0,1497.0,27514.0,113.4,14.95
19.7,2017.0,5.0,1396.0,174628.0,88.7,7.0
17.14,2020.0,5.0,999.0,5682.0,75.0,6.7
19.27,2018.0,5.0,1086.0,25369.0,68.0,4.57
20.45,2017.0,5.0,1395.0,38739.0,147.5,27.5
18.6,2020.0,5.0,2993.0,55000.0,261.5,60.5
16.8,2019.0,5.0,1197.0,26880.0,81.8,6.48
18.07,2018.0,5.0,1199.0,78474.0,83.8,4.34
18.15,2018.0,5.0,1199.0,21319.0,88.7,7.16
26.6,2012.0,5.0,1199.0,74180.0,73.9,2.61
17.92,2022.0,5.0,999.0,18000.0,113.9,11.95
23.01,2016.0,5.0,998.0,34597.0,67.0,3.01
21.1,2015.0,5.0,1198.0,164910.0,67.0,2.15
23.1,2018.0,5.0,998.0,64328.0,67.0,4.88
21.79,2014.0,5.0,1461.0,84000.0,63.1,3.5
21.4,2013.0,5.0,1197.0,31763.0,82.0,3.0
21.4,2009.0,5.0,1794.0,120000.0,130.19,2.8
16.5,2017.0,5.0,1248.0,80000.0,88.5,5.0
12.18,2014.0,5.0,998.0,65632.0,67.0,3.0
25.24,2022.0,7.0,1999.0,10000.0,197.1,18.0
17.1,2011.0,5.0,796.0,67000.0,46.3,1.51
18.9,2017.0,5.0,1497.0,60000.0,117.6,9.0
18.0,2012.0,5.0,1461.0,67879.0,83.8,3.98
18.6,2010.0,5.0,1199.0,40000.0,79.4,1.5
16.5,2013.0,5.0,1497.0,90478.0,116.3,3.81
24.2,2022.0,5.0,999.0,4400.0,113.9,13.4
25.24,2017.0,6.0,1198.0,41900.0,82.0,4.25
23.84,2019.0,5.0,998.0,70000.0,58.1,4.75
20.52,2007.0,5.0,1086.0,100000.0,62.1,1.55
13.93,2018.0,5.0,998.0,43060.0,67.0,3.76
19.33,2017.0,5.0,999.0,20000.0,67.0,2.8
17.4,2013.0,5.0,814.0,35000.0,55.2,3.15
18.9,2014.0,5.0,998.0,74125.0,67.0,3.79
18.45,2018.0,5.0,998.0,38768.0,67.0,3.75
13.73,2018.0,5.0,1197.0,40820.0,83.1,6.25
20.36,2018.0,5.0,1197.0,79044.0,83.1,5.53
16.5,2019.0,5.0,1799.0,32000.0,139.4,13.5
27.3,2023.0,5.0,1969.0,411.0,197.0,44.5
20.36,2022.0,5.0,998.0,20000.0,65.7,6.0
18.0,2019.0,5.0,1956.0,27000.0,170.6,15.99
15.74,2015.0,5.0,1197.0,108551.0,82.0,4.08
24.52,2021.0,6.0,1451.0,20000.0,141.0,20.0
18.6,2017.0,5.0,1497.0,63157.0,117.3,7.24
18.6,2017.0,5.0,1197.0,80000.0,81.8,5.6
25.32,2015.0,5.0,1198.0,64480.0,86.8,4.2
22.0,2014.0,7.0,1498.0,92000.0,98.6,3.75
26.49,2019.0,5.0,998.0,25268.0,65.7,4.7
22.74,2016.0,5.0,1199.0,60000.0,84.0,4.5
18.9,2019.0,5.0,1197.0,31464.0,81.8,5.41
25.17,2009.0,7.0,2179.0,120000.0,138.0,2.8
25.44,2021.0,5.0,1199.0,14114.0,86.8,6.2
26.1,2020.0,5.0,1497.0,29911.0,117.6,9.5
11.9,2018.0,5.0,1197.0,37300.0,81.8,5.15
18.9,2021.0,5.0,1497.0,9000.0,113.1,10.9
18.3,2012.0,5.0,1995.0,100000.0,148.0,4.5
18.9,2009.0,5.0,1197.0,64636.0,78.9,3.0
16.5,2019.0,5.0,1353.0,47776.0,138.0,14.5
22.05,2017.0,5.0,1498.0,60000.0,98.6,6.6
26.0,2011.0,5.0,1197.0,40000.0,78.9,2.0
17.7,2008.0,5.0,995.0,46941.0,62.0,1.35
18.9,2014.0,5.0,1591.0,47000.0,121.3,5.9
19.1,2017.0,7.0,1248.0,46519.0,88.5,9.56
21.01,2011.0,5.0,1197.0,60000.0,85.8,2.5
22.07,2013.0,5.0,1199.0,84146.0,88.7,3.3
17.3,2023.0,5.0,2487.0,5000.0,175.6,72.0
19.81,2018.0,6.0,1198.0,90000.0,77.0,3.3
23.5,2018.0,5.0,1197.0,24288.0,81.8,7.25
19.02,2022.0,5.0,1199.0,44321.0,72.4,7.34
21.5,2015.0,5.0,796.0,40000.0,47.3,2.55
21.4,2015.0,5.0,1197.0,116448.0,82.0,4.03
12.9,2016.0,5.0,799.0,80786.0,53.3,2.41
11.36,2012.0,5.0,936.0,103727.0,57.6,2.7
24.7,2020.0,5.0,1498.0,36759.0,99.2,7.92
21.5,2009.0,5.0,998.0,90000.0,67.1,1.0
18.6,2009.0,5.0,1991.0,60000.0,147.9,3.7
26.2,2018.0,5.0,1197.0,48000.0,81.8,5.25
18.9,2021.0,5.0,1199.0,20000.0,88.5,8.5
18.8,2014.0,5.0,796.0,71218.0,47.3,2.65
18.88,2014.0,5.0,1498.0,44200.0,98.6,4.5
17.8,2006.0,5.0,1497.0,11111.0,78.0,3.0
25.2,2017.0,5.0,1197.0,46835.0,81.8,5.05
18.6,2016.0,5.0,1197.0,35468.0,82.0,4.44
16.56,2021.0,5.0,1197.0,30000.0,81.8,7.0
16.14,2014.0,5.0,1199.0,65547.0,73.9,4.49
15.6,2022.0,8.0,1497.0,20000.0,120.9,10.9
14.7,2016.0,5.0,1086.0,51790.0,68.0,2.89
14.8,2012.0,5.0,1498.0,80000.0,88.7,3.95
13.96,2018.0,7.0,1198.0,17003.0,67.0,4.36
20.36,2018.0,5.0,1497.0,41000.0,108.5,8.45
18.16,2016.0,5.0,1197.0,105224.0,83.1,5.94
20.09,2006.0,5.0,1799.0,100000.0,130.0,1.5
16.65,2017.0,7.0,2755.0,62500.0,171.5,18.75
24.39,2016.0,5.0,796.0,70000.0,47.3,1.9
18.7,2017.0,5.0,1199.0,60000.0,84.0,5.2
23.01,2019.0,5.0,1497.0,58000.0,108.5,6.0
22.05,2014.0,5.0,1197.0,62577.0,85.8,3.85
18.3,2012.0,5.0,998.0,50000.0,58.2,2.5
18.6,2015.0,5.0,1197.0,41378.0,82.0,3.93
18.0,2021.0,5.0,1199.0,24140.0,86.6,7.98
18.9,2015.0,5.0,1995.0,70000.0,184.0,13.0
18.24,2017.0,5.0,1497.0,60000.0,117.3,8.35
26.32,2014.0,5.0,1248.0,44060.0,74.0,3.96
16.0,2016.0,5.0,1197.0,89220.0,81.8,5.77
17.0,2022.0,6.0,1451.0,33127.0,141.0,20.0
21.4,2022.0,7.0,1956.0,30000.0,167.6,20.0
22.77,2013.0,5.0,1196.0,60000.0,70.0,2.1
23.08,2015.0,5.0,1496.0,46109.0,120.6,5.65
26.0,2020.0,5.0,1451.0,30000.0,141.0,14.99
13.0,2011.0,5.0,1197.0,89608.0,78.9,1.99
17.0,2017.0,5.0,1196.0,100000.0,86.8,2.5
18.8,2021.0,5.0,1199.0,40000.0,86.6,7.0
25.2,2019.0,5.0,1968.0,40000.0,141.0,28.45
20.3,2018.0,5.0,998.0,46731.0,65.7,3.45
20.04,2017.0,5.0,1199.0,35983.0,88.7,5.75
26.6,2016.0,5.0,999.0,40000.0,67.0,2.25
26.59,2016.0,5.0,796.0,99026.0,47.3,1.88
25.44,2011.0,5.0,1197.0,74457.0,103.88974615994809,2.25
17.19,2017.0,5.0,1197.0,116000.0,81.8,6.25
16.0,2010.0,5.0,995.0,46000.0,62.0,1.05
19.1,2018.0,5.0,1197.0,30000.0,81.8,5.3
23.01,2020.0,5.0,999.0,30000.0,108.6,7.9
20.51,2018.0,5.0,1498.0,62000.0,93.8,6.9
21.21,2017.0,7.0,2179.0,70858.0,140.0,10.99
16.47,2019.0,5.0,1198.0,50000.0,108.5,6.85
21.5,2012.0,5.0,1586.0,84000.0,103.3,3.2
21.7,2015.0,5.0,1498.0,140284.0,98.5,3.75
19.12,2012.0,5.0,1461.0,127000.0,63.1,2.85
34.05,2011.0,5.0,1197.0,35131.0,78.9,2.78
20.14,2014.0,5.0,1498.0,55000.0,98.6,3.95
16.1,2017.0,5.0,1591.0,58203.0,121.3,10.43
22.0,2011.0,5.0,1197.0,97850.0,78.91,2.1
20.89,2022.0,5.0,1199.0,20000.0,86.6,7.0
18.0,2014.0,5.0,1248.0,114756.0,74.0,2.82
17.6,2019.0,5.0,1086.0,29390.0,68.0,4.73
18.9,2021.0,5.0,1462.0,13786.0,103.2,10.15
11.3,2014.0,5.0,998.0,40290.0,58.1,3.17
16.36,2017.0,5.0,1248.0,110000.0,74.0,6.5
13.0,2012.0,5.0,936.0,63000.0,57.6,2.75
22.74,2016.0,5.0,1197.0,57910.0,81.8,5.69
21.1,2019.0,5.0,1368.0,50000.0,160.7,15.75
19.7,2015.0,5.0,1197.0,80000.0,82.0,3.25
23.95,2018.0,5.0,999.0,85458.0,67.0,3.35
11.1,2015.0,5.0,998.0,84897.0,67.0,3.42
28.4,2018.0,5.0,1197.0,50000.0,81.8,6.5
14.53,2014.0,5.0,1198.0,80000.0,74.0,5.9
19.87,2018.0,5.0,1497.0,85599.0,108.5,8.81
22.94,2022.0,5.0,998.0,6922.0,65.7,5.56
20.45,2016.0,5.0,1373.0,87142.0,91.1,6.18
21.21,2022.0,5.0,998.0,23311.0,55.9,6.7
17.8,2018.0,5.0,1498.0,76882.0,88.0,6.57
21.01,2017.0,5.0,1197.0,71612.0,81.8,4.44
20.65,2021.0,5.0,1197.0,4804.0,81.8,6.92
22.35,2015.0,5.0,1198.0,76438.0,86.7,4.32
14.74,2011.0,5.0,1496.0,69819.0,88.7,2.09
18.0,2012.0,5.0,998.0,52364.0,67.1,2.1
26.59,2013.0,5.0,2179.0,84412.0,187.7,9.0
17.1,2015.0,5.0,1591.0,45212.0,121.3,8.11
21.4,2013.0,5.0,796.0,119306.0,47.3,1.3
13.4,2012.0,5.0,1197.0,9112.0,85.8,2.95
11.36,2013.0,5.0,1598.0,57613.0,103.6,4.53
20.85,2016.0,5.0,998.0,101566.0,67.0,2.94
24.0,2010.0,7.0,2400.0,170402.0,200.0,10.9
18.0,2017.0,5.0,1248.0,44451.0,74.0,4.95
23.4,2009.0,5.0,1798.0,90000.0,138.1,3.0
22.3,2017.0,5.0,1461.0,58000.0,83.8,7.99
25.24,2022.0,5.0,1197.0,26897.0,88.5,9.78
20.92,2013.0,5.0,1461.0,93000.0,83.8,3.85
17.1,2018.0,5.0,1197.0,50000.0,81.8,4.87
18.12,2019.0,5.0,1493.0,45000.0,113.4,15.5
21.21,2022.0,5.0,999.0,13919.0,113.9,15.5
20.51,2022.0,5.0,1197.0,6245.0,81.8,8.25
19.44,2022.0,5.0,1462.0,31793.0,103.2,9.37
15.1,2019.0,5.0,1197.0,90148.0,88.5,7.15
15.29,2019.0,5.0,1497.0,46518.0,117.6,9.25
18.9,2017.0,5.0,1956.0,87000.0,170.0,11.95
24.0,2015.0,5.0,1248.0,65745.0,74.0,3.95
18.16,2018.0,5.0,1956.0,50000.0,170.0,14.0
26.59,2018.0,5.0,1197.0,65044.0,83.1,7.19
27.39,2011.0,5.0,1798.0,90000.0,157.8,3.0
20.89,2017.0,7.0,2755.0,90000.0,171.5,14.99
19.44,2016.0,5.0,1197.0,12617.0,83.1,4.5
23.08,2018.0,5.0,1186.0,40000.0,73.9,4.5
19.67,2022.0,5.0,1493.0,11853.0,113.4,18.25
20.37,2013.0,5.0,1248.0,76000.0,74.0,4.6
19.33,2018.0,5.0,1999.0,52000.0,177.0,70.0
21.4,2020.0,5.0,998.0,31599.0,65.7,4.63
19.01,2012.0,5.0,998.0,94000.0,67.1,2.85
18.9,2017.0,5.0,1956.0,34441.0,170.0,11.0
22.41,2013.0,5.0,1995.0,52000.0,190.0,14.0
17.4,2019.0,5.0,1197.0,33434.0,81.8,7.34
22.0,2022.0,5.0,1197.0,25300.0,81.8,7.75
21.66,2016.0,5.0,998.0,25619.0,67.0,3.55
15.6,2020.0,5.0,1197.0,57728.0,68.0,7.9
17.74,2016.0,7.0,1198.0,12950.0,67.0,2.99
18.0,2018.0,7.0,2179.0,30000.0,152.8,12.0
17.01,2021.0,7.0,999.0,43879.0,71.0,7.13
14.38,2017.0,5.0,1591.0,25217.0,121.3,8.57
18.5,2017.0,5.0,1197.0,34757.0,81.8,5.93
23.0,2021.0,5.0,0.0,50321.0,127.0,13.65
20.8,2013.0,5.0,1120.0,81805.0,70.0,4.26
19.69,2017.0,5.0,1196.0,31610.0,86.8,4.0
19.7,2015.0,5.0,1248.0,110000.0,74.0,4.95
16.3,2018.0,5.0,1248.0,78631.0,74.0,5.96
11.79,2019.0,5.0,1197.0,29892.0,81.8,5.54
20.36,2019.0,5.0,999.0,46451.0,75.0,5.79
20.08,2014.0,5.0,1461.0,83271.0,63.1,3.41
22.74,2018.0,5.0,1582.0,25000.0,126.2,11.25
18.9,2023.0,5.0,1995.0,6000.0,147.5,55.75
18.1,2022.0,5.0,1199.0,3025.0,86.8,8.07
12.55,2017.0,5.0,1197.0,69056.0,83.1,5.06
21.9,2020.0,6.0,1462.0,30000.0,103.2,9.5
16.0,2016.0,5.0,1197.0,50000.0,82.0,4.8
16.5,2012.0,5.0,1197.0,20766.0,88.5,3.98
18.2,2018.0,5.0,1497.0,56000.0,117.6,6.95
23.59,2018.0,5.0,1197.0,22000.0,81.8,5.95
17.8,2017.0,5.0,1498.0,87012.0,108.6,5.96
22.38,2011.0,5.0,1196.0,80000.0,70.0,1.3
22.5,2018.0,5.0,999.0,32406.0,75.1,5.73
21.21,2016.0,5.0,1497.0,61000.0,117.3,6.65
15.04,2018.0,5.0,1499.0,57000.0,110.4,5.45
22.05,2018.0,5.0,1997.0,41000.0,246.7,44.5
13.68,2011.0,5.0,1197.0,57364.0,85.8,3.14
14.84,2019.0,5.0,1498.0,43531.0,98.9,7.52
17.6,2019.0,5.0,1493.0,36867.0,113.4,14.45
18.9,2016.0,5.0,1198.0,68000.0,67.0,3.95
25.0,2011.0,5.0,796.0,52743.0,46.3,1.86
22.95,2019.0,5.0,1956.0,60000.0,170.0,16.5
18.88,2013.0,8.0,2179.0,70000.0,120.0,6.1
20.85,2011.0,5.0,1197.0,51987.0,78.9,2.01
17.41,2021.0,5.0,999.0,18099.0,113.9,12.5
18.6,2014.0,5.0,796.0,100000.0,47.3,2.25
19.28,2017.0,5.0,1197.0,28500.0,82.0,4.95
19.34,2019.0,5.0,1199.0,28000.0,88.7,7.95
19.4,2013.0,7.0,2982.0,120000.0,168.5,15.0
25.17,2018.0,7.0,1498.0,86912.0,98.6,8.64
25.44,2021.0,7.0,1997.0,28600.0,140.0,17.8
16.02,2015.0,5.0,1198.0,29000.0,86.8,5.45
17.05,2021.0,5.0,998.0,23000.0,118.3,10.75
25.8,2012.0,5.0,1364.0,150000.0,103.88974615994809,2.0
20.73,2019.0,5.0,1493.0,26000.0,113.4,16.25
23.01,2013.0,5.0,1197.0,70694.0,88.5,4.52
24.7,2018.0,5.0,999.0,50000.0,67.0,3.0
16.0,2019.0,5.0,1197.0,27026.0,81.8,6.08
24.04,2019.0,5.0,796.0,80000.0,47.3,2.8
19.4,2017.0,7.0,2393.0,84284.0,147.8,14.0
20.38,2017.0,5.0,1598.0,40000.0,103.2,8.8
22.77,2017.0,7.0,2179.0,47930.0,153.8,10.9
15.96,2018.0,5.0,1197.0,46219.0,81.8,5.46
19.33,2017.0,5.0,1396.0,100000.0,69.0,2.4
18.9,2015.0,5.0,1248.0,58427.0,74.0,5.88
24.3,2018.0,5.0,1499.0,40000.0,110.4,9.5
17.2,2017.0,5.0,1197.0,30000.0,83.1,5.25
22.41,2021.0,5.0,1956.0,60000.0,167.6,19.0
14.28,2019.0,5.0,1197.0,72361.0,81.8,6.13
19.0,2021.0,5.0,1199.0,44000.0,84.8,6.35
17.0,2019.0,7.0,1462.0,46000.0,103.0,10.8
21.1,2012.0,5.0,1198.0,40198.0,86.8,3.51
10.5,2019.0,5.0,799.0,31992.0,53.3,3.74
20.89,2016.0,5.0,936.0,75000.0,56.3,2.65
16.0,2014.0,7.0,1373.0,60000.0,93.7,6.56
21.74,2011.0,5.0,1995.0,70000.0,184.0,10.0
23.64,2015.0,5.0,1498.0,75975.0,98.6,3.56
18.6,2017.0,5.0,1373.0,38943.0,91.1,6.07
21.19,2017.0,5.0,999.0,60000.0,67.0,2.75
20.09,2019.0,5.0,796.0,50000.0,47.3,2.76
20.4,2019.0,5.0,1368.0,9800.0,160.0,16.5
25.2,2012.0,5.0,1086.0,35000.0,68.0,3.1
20.7,2017.0,5.0,999.0,55231.0,67.0,3.95
22.0,2014.0,5.0,1198.0,77000.0,86.8,3.5
19.28,2020.0,5.0,1968.0,22000.0,143.0,28.75
17.33,2016.0,5.0,1498.0,74380.0,98.5,6.69
20.3,2014.0,9.0,2523.0,70000.0,63.0,5.0
22.15,2017.0,5.0,1999.0,120000.0,177.0,27.0
18.9,2016.0,5.0,1197.0,48040.0,82.0,3.89
17.4,2018.0,5.0,1248.0,75774.0,88.5,8.83
13.24,2015.0,5.0,1968.0,30000.0,138.0,19.0
20.08,2015.0,5.0,1197.0,76469.0,88.5,4.08
33.54,2017.0,5.0,1798.0,30000.0,138.0,12.25
18.9,2018.0,5.0,1194.0,43169.0,94.6,6.65
21.3,2011.0,5.0,1497.0,120000.0,116.39,3.2
16.8,2017.0,5.0,814.0,50894.0,55.2,2.85
16.95,2007.0,6.0,2835.0,120000.0,107.2,4.5
21.4,2018.0,5.0,1197.0,64505.0,81.8,5.18
16.14,2018.0,7.0,2179.0,80000.0,140.0,10.5
22.0,2022.0,5.0,999.0,5000.0,67.0,4.55
19.5,2020.0,5.0,1497.0,20986.0,88.7,7.02
16.55,2016.0,5.0,1197.0,35690.0,81.8,4.95
20.51,2016.0,5.0,1396.0,117092.0,88.7,6.09
24.7,2022.0,5.0,1199.0,10000.0,86.6,6.0
22.41,2017.0,5.0,1197.0,46987.0,83.1,4.46
16.5,2017.0,5.0,1248.0,83340.0,74.0,4.49
21.21,2022.0,5.0,1197.0,12000.0,81.8,7.75
23.57,2017.0,5.0,1498.0,97395.0,108.4,6.75
22.69,2021.0,5.0,1199.0,70380.0,84.8,7.27
20.65,2016.0,4.0,1998.0,40000.0,189.0,35.0
17.1,2020.0,5.0,1086.0,29686.0,68.0,5.09
19.0,2017.0,5.0,1498.0,78000.0,108.6,7.1
21.1,2011.0,5.0,998.0,18060.0,67.1,2.62
25.0,2019.0,5.0,1197.0,10000.0,81.8,8.5
22.56,2021.0,5.0,999.0,81508.0,71.0,7.25
18.9,2014.0,5.0,1598.0,110000.0,102.5,4.25
21.66,2021.0,5.0,999.0,32746.0,113.9,15.45
22.9,2010.0,5.0,998.0,83000.0,67.0,1.58
21.4,2005.0,5.0,998.0,40000.0,67.1,1.5
18.9,2020.0,5.0,1493.0,33437.0,113.4,15.72
17.4,2011.0,5.0,1497.0,110000.0,116.4,3.65
20.36,2013.0,5.0,1197.0,50000.0,78.9,3.75
15.4,2017.0,5.0,1197.0,56757.0,83.1,4.89
22.32,2021.0,7.0,1956.0,20000.0,167.6,22.0
20.73,2016.0,5.0,1498.0,29839.0,108.4,5.93
13.24,2018.0,5.0,1199.0,42463.0,88.7,5.6
11.24,2019.0,5.0,1995.0,38000.0,187.7,42.5
28.09,2017.0,5.0,998.0,57138.0,67.0,3.24
13.38,2018.0,5.0,796.0,57998.0,47.3,4.05
17.8,2010.0,5.0,1197.0,39541.0,88.5,2.28
18.9,2016.0,5.0,1198.0,39000.0,86.8,5.25
13.5,2018.0,5.0,1197.0,62621.0,81.8,5.34
33.0,2011.0,5.0,1396.0,120000.0,70.0,2.0
17.0,2019.0,5.0,1995.0,67507.0,190.0,27.75
21.79,2021.0,5.0,1353.0,40000.0,138.1,17.5
19.6,2019.0,5.0,1462.0,50000.0,103.2,8.25
14.4,2017.0,5.0,1956.0,65000.0,167.6,12.25
13.6,2018.0,5.0,1199.0,24772.0,88.7,7.75
21.01,2014.0,5.0,814.0,60000.0,55.2,2.0
28.4,2022.0,5.0,1493.0,54131.0,113.4,13.22
18.7,2021.0,5.0,1197.0,21499.0,88.5,7.78
14.84,2019.0,5.0,1197.0,32190.0,81.8,4.25
19.81,2015.0,5.0,1498.0,127936.0,103.5,5.65
27.28,2013.0,5.0,1248.0,95535.0,74.0,4.55
16.5,2017.0,5.0,1197.0,52365.0,83.1,7.4
17.99,2017.0,5.0,1197.0,85374.0,81.8,4.42
16.5,2015.0,5.0,1497.0,52877.0,117.3,6.49
15.37,2011.0,5.0,1197.0,82130.0,78.9,1.96
26.2,2015.0,9.0,2523.0,120000.0,75.0,6.0
19.1,2011.0,5.0,1582.0,70001.0,126.3,6.75
18.7,2014.0,5.0,1373.0,74854.0,91.1,5.9
20.28,2017.0,5.0,1598.0,36937.0,102.5,5.49
20.3,2022.0,5.0,2998.0,8000.0,335.2,93.5
21.21,2016.0,5.0,1248.0,70893.0,88.5,4.92
16.55,2020.0,5.0,2993.0,15000.0,261.5,86.95
22.74,2018.0,5.0,1198.0,49681.0,86.7,5.7
16.8,2017.0,5.0,1197.0,27365.0,81.8,4.2
18.15,2018.0,7.0,2477.0,64000.0,175.5,16.5
18.6,2013.0,5.0,796.0,35319.0,47.3,3.16
