mileage,ano,seats,engine_capacity,kms_driven,max_power,body_type_id,modelo_id,marca_id,city_id,insurance_id,owner_type_id,fuel_type_id
28.4,2019.0,5.0,1248.0,44933.0,74.0,8,2099,20,5,3,4,1
20.77,2012.0,7.0,1248.0,70000.0,88.8,4,902,20,8,3,4,1
21.21,2015.0,5.0,1197.0,50000.0,81.8,3,2165,20,11,3,3,4
22.38,2016.0,5.0,1197.0,63313.0,88.5,3,2165,20,7,3,1,4
22.05,2015.0,5.0,796.0,41247.0,47.3,3,138,20,12,3,1,4
22.54,2018.0,5.0,1396.0,36283.0,88.7,3,2843,11,2,3,1,1
22.38,2012.0,5.0,1197.0,66945.0,88.5,3,2165,20,7,3,3,4
16.9,2015.0,5.0,1197.0,77721.0,82.0,8,2730,11,2,0,1,4
26.0,2011.0,4.0,624.0,40000.0,35.0,3,1487,28,1,3,3,4
0.0,2021.0,5.0,0.0,50000.0,127.0,7,1547,28,11,3,1,2
16.1,2004.0,4.0,796.0,80000.0,37.0,3,58,20,8,3,1,4
14.82,2022.0,5.0,1498.0,23200.0,108.4,7,286,18,11,0,1,4
26.6,2016.0,5.0,998.0,80415.0,58.1,3,2521,20,12,3,1,0
20.0,2021.0,7.0,999.0,50000.0,71.0,4,2311,26,9,3,1,4
12.99,2013.0,7.0,2494.0,122000.0,100.6,4,1231,29,2,0,1,1
21.1,2018.0,5.0,814.0,63608.0,55.2,3,776,11,1,4,1,4
18.9,2017.0,5.0,1197.0,65730.0,81.8,3,1056,11,2,3,3,4
24.0,2017.0,5.0,1186.0,20000.0,73.9,3,1048,11,0,3,1,1
21.72,2019.0,5.0,1498.0,37243.0,108.6,8,1745,27,9,4,1,1
17.52,2022.0,5.0,1197.0,20000.0,81.8,7,2372,11,11,3,1,4
18.41,2022.0,5.0,999.0,13000.0,113.9,7,2210,30,4,3,1,4
18.9,2015.0,5.0,1197.0,45463.0,82.0,3,1058,11,2,0,1,4
17.0,2019.0,5.0,1198.0,42000.0,108.5,7,1529,28,5,0,1,4
21.4,2019.0,5.0,1197.0,22343.0,83.1,3,323,20,9,3,1,4
22.7,2014.0,5.0,1498.0,120000.0,89.8,7,790,9,6,3,3,1
21.1,2017.0,5.0,814.0,30000.0,55.2,3,781,11,2,3,1,4
17.0,2012.0,7.0,2650.0,60000.0,80.8,7,1616,8,7,3,4,1
19.81,2008.0,5.0,1086.0,69000.0,68.0,3,2819,11,2,0,1,4
24.39,2018.0,5.0,998.0,66802.0,65.7,3,161,20,1,3,1,4
20.0,2012.0,5.0,1399.0,110000.0,68.0,3,973,9,6,3,1,1
16.77,2017.0,5.0,2993.0,47000.0,261.4,8,51,1,12,0,1,1
23.0,2017.0,5.0,1498.0,100000.0,98.9,7,793,9,6,3,3,1
13.7,2013.0,7.0,1399.0,150000.0,98.8,4,881,3,11,3,4,4
17.84,2017.0,5.0,1395.0,44500.0,147.5,8,85,0,11,0,3,4
23.2,2012.0,5.0,1248.0,120000.0,73.9,3,1798,20,5,3,4,1
13.6,2017.0,5.0,1999.0,26000.0,197.1,8,2616,13,11,0,1,4
18.9,2017.0,5.0,1197.0,50000.0,82.0,3,1067,11,5,3,1,4
24.3,2017.0,5.0,1248.0,85938.0,88.5,7,2480,20,2,4,1,1
25.4,2018.0,5.0,1186.0,50000.0,73.9,8,2727,11,7,3,1,1
28.0,2020.0,5.0,1197.0,44504.0,68.0,8,293,11,11,2,1,0
21.21,2017.0,5.0,1197.0,77569.0,81.8,8,2122,20,8,0,3,4
18.6,2015.0,5.0,1197.0,59000.0,81.8,3,2888,11,11,0,1,4
18.6,2016.0,5.0,1197.0,61000.0,81.8,3,2888,11,5,0,1,4
16.8,2020.0,5.0,1497.0,40000.0,113.4,7,1995,15,6,3,1,4
25.0,2013.0,5.0,1396.0,110000.0,69.0,8,1204,28,4,3,3,1
13.7,2009.0,5.0,1798.0,50000.0,157.7,8,2065,27,2,3,1,4
18.6,2020.0,5.0,1199.0,30000.0,88.7,8,245,10,8,3,1,4
19.5,2019.0,5.0,1199.0,37566.0,88.7,8,218,10,7,3,3,4
28.4,2018.0,5.0,1248.0,23000.0,74.0,8,2118,20,4,0,1,1
19.01,2021.0,6.0,1462.0,55642.0,103.2,4,2635,20,11,3,3,4
22.77,2016.0,5.0,1498.0,52151.0,98.5,7,813,9,11,3,3,1
20.73,2017.0,5.0,1373.0,38854.0,91.1,8,497,20,11,2,1,4
23.1,2016.0,5.0,998.0,16848.0,67.0,3,456,20,11,3,1,4
13.68,2017.0,8.0,2393.0,77000.0,147.8,4,1254,29,5,3,3,1
14.3,2016.0,5.0,1598.0,54000.0,103.5,8,1764,27,9,0,1,4
19.1,2013.0,5.0,1197.0,50538.0,85.8,8,2114,20,11,0,1,4
18.78,2018.0,5.0,999.0,60000.0,75.0,3,1638,30,8,3,1,4
16.5,2020.0,5.0,1353.0,70000.0,138.0,7,1990,15,6,3,1,4
18.6,2017.0,5.0,1197.0,17961.0,81.8,3,2862,11,4,0,1,4
16.0,2010.0,5.0,1198.0,49580.0,90.0,3,1288,10,8,0,1,4
24.3,2017.0,5.0,1248.0,96567.0,88.5,7,2475,20,2,3,1,1
28.4,2018.0,5.0,1248.0,88900.0,74.0,8,2099,20,7,3,1,1
0.0,2011.0,5.0,1086.0,57757.0,62.0,3,1925,11,11,0,3,4
16.8,2020.0,5.0,1497.0,30000.0,113.4,7,2004,15,7,3,1,4
13.0,2014.0,7.0,2982.0,117305.0,168.5,7,999,29,2,0,3,1
18.6,2015.0,5.0,1197.0,103384.0,81.8,3,2910,11,1,3,1,4
22.7,2016.0,5.0,799.0,10289.0,53.6,3,1787,6,9,3,1,4
17.0,2019.0,5.0,1591.0,30000.0,121.3,8,2467,11,8,3,1,4
16.55,2016.0,5.0,2993.0,40000.0,258.0,7,2584,1,9,3,1,1
17.4,2017.0,5.0,1497.0,32395.0,117.6,8,563,10,9,0,1,4
25.83,2018.0,5.0,1498.0,40000.0,99.0,8,271,9,5,3,1,1
19.33,2020.0,5.0,1199.0,23753.0,86.8,3,186,28,5,4,1,4
24.39,2018.0,5.0,998.0,45756.0,65.7,3,161,20,2,4,1,4
15.85,2016.0,5.0,1499.0,19397.0,110.4,7,826,9,2,3,3,4
18.9,2015.0,5.0,1197.0,65039.0,82.0,3,1086,11,9,3,3,4
17.1,2018.0,5.0,1956.0,40000.0,170.0,7,638,14,7,3,1,1
12.07,2014.0,7.0,2967.0,50000.0,241.4,7,1723,0,5,0,3,1
20.51,2018.0,5.0,998.0,21563.0,67.0,3,2542,20,6,4,3,4
19.5,2018.0,5.0,1199.0,45977.0,88.7,8,218,10,1,3,1,4
16.46,2014.0,5.0,2993.0,133328.0,258.0,8,49,1,12,3,1,1
13.96,2020.0,5.0,1451.0,60000.0,141.0,7,1126,18,9,3,1,4
16.8,2010.0,5.0,1497.0,59000.0,116.39,8,542,10,2,0,1,4
23.84,2017.0,5.0,1199.0,28000.0,83.8,3,2261,28,2,0,1,4
16.0,2018.0,5.0,1368.0,47000.0,160.0,7,610,14,11,3,1,4
24.76,2021.0,5.0,998.0,7000.0,65.7,3,1844,20,9,0,1,4
19.81,2010.0,5.0,1086.0,60000.0,68.0,3,2819,11,0,3,3,4
16.5,2013.0,5.0,1198.0,94297.0,86.8,3,397,10,1,0,1,4
12.2,2009.0,8.0,2498.0,74000.0,112.0,4,2757,19,11,0,3,1
20.45,2014.0,5.0,1461.0,120000.0,83.8,7,2225,23,11,3,1,1
0.0,2017.0,5.0,1197.0,120000.0,65.3,8,2746,11,5,3,3,0
15.7,2007.0,5.0,1390.0,80000.0,75.0,8,1789,19,2,3,3,4
18.0,2015.0,5.0,1497.0,80000.0,117.3,8,579,10,4,0,1,4
17.5,2008.0,5.0,1896.0,78000.0,106.0,8,1398,27,11,3,1,1
17.57,2015.0,5.0,1193.0,90000.0,88.7,8,2803,28,8,3,3,4
23.7,2021.0,5.0,1493.0,121850.0,98.6,7,2385,11,1,3,1,1
22.54,2014.0,5.0,1396.0,69786.0,88.7,3,2889,11,11,3,1,1
21.4,2016.0,5.0,1197.0,44373.0,83.1,3,319,20,1,0,3,4
20.89,2021.0,5.0,1197.0,30701.0,81.8,3,1161,20,11,4,1,4
26.6,2018.0,5.0,998.0,50000.0,58.1,3,2521,20,11,3,3,0
18.49,2018.0,7.0,1493.0,51311.0,100.0,7,2199,19,6,0,1,1
21.1,2010.0,5.0,1197.0,54927.0,85.8,3,1799,20,6,0,1,4
16.98,2011.0,5.0,998.0,30000.0,66.1,3,65,20,5,3,3,4
19.2,2022.0,5.0,999.0,10000.0,113.9,7,1381,27,3,3,1,4
18.23,2018.0,5.0,1582.0,67000.0,126.2,8,852,11,1,3,1,1
14.6,2011.0,5.0,1368.0,60000.0,112.0,8,1408,7,2,3,3,4
23.08,2011.0,5.0,1198.0,67258.0,63.1,3,1466,23,2,0,1,4
23.0,2011.0,5.0,1396.0,120000.0,88.77,3,2846,11,7,3,3,1
19.81,2009.0,5.0,1086.0,80359.0,68.0,3,2815,11,8,2,1,4
19.4,2013.0,5.0,1198.0,68266.0,86.8,3,396,10,6,3,1,4
15.8,2019.0,5.0,1591.0,32475.0,121.3,7,690,11,9,0,1,4
10.91,2019.0,7.0,3198.0,90000.0,197.2,7,869,9,5,0,1,1
20.45,2012.0,5.0,1461.0,150000.0,83.8,7,753,26,8,3,1,1
13.68,2019.0,7.0,2393.0,10000.0,147.8,4,1249,29,9,3,1,1
19.2,2022.0,5.0,999.0,14000.0,113.9,7,1380,27,4,3,1,4
18.27,2021.0,5.0,998.0,29094.0,118.3,7,2402,11,1,4,1,4
18.6,2010.0,5.0,1199.0,120000.0,79.4,3,353,3,6,3,3,4
13.0,2014.0,7.0,2982.0,79000.0,168.5,7,999,29,2,0,4,1
16.0,2015.0,7.0,2179.0,50000.0,140.0,7,2678,19,6,3,3,1
21.79,2016.0,5.0,998.0,28000.0,67.0,3,2534,20,11,0,1,4
14.5,2013.0,5.0,1797.0,76000.0,147.5,8,861,11,5,3,1,4
17.5,2017.0,7.0,1373.0,58480.0,91.1,4,887,20,2,0,3,4
19.81,2013.0,5.0,1086.0,49491.0,68.0,3,2816,11,5,3,1,4
17.8,2019.0,5.0,1198.0,50000.0,86.7,8,221,10,5,0,1,4
18.2,2019.0,5.0,1199.0,63345.0,88.7,3,1292,10,2,3,1,4
23.1,2015.0,5.0,998.0,17042.0,67.0,3,451,20,12,0,1,4
17.4,2019.0,5.0,1497.0,46000.0,117.6,8,595,10,11,3,1,4
18.56,2019.0,5.0,1995.0,38000.0,187.7,7,2579,1,11,0,1,1
21.79,2020.0,5.0,998.0,30393.0,67.0,3,2534,20,1,4,1,4
25.5,2018.0,5.0,1498.0,40000.0,98.6,7,2498,10,9,3,1,1
23.95,2018.0,5.0,998.0,68000.0,67.0,3,161,20,5,0,1,4
19.01,2021.0,6.0,1462.0,18000.0,103.2,4,2640,20,5,0,1,4
20.77,2014.0,7.0,1248.0,94000.0,88.7,4,894,20,7,3,1,1
16.24,2021.0,5.0,999.0,10000.0,108.6,8,1743,27,6,3,1,4
13.7,2010.0,5.0,1798.0,60000.0,157.7,8,2066,27,11,3,4,4
26.2,2012.0,5.0,998.0,87844.0,58.2,3,2521,20,1,3,1,0
14.1,2018.0,5.0,1368.0,25000.0,160.7,7,611,14,5,0,1,4
18.27,2020.0,5.0,998.0,30000.0,118.3,7,2402,11,11,3,1,4
15.1,2016.0,7.0,2179.0,70433.0,140.0,7,2697,19,11,0,1,1
28.0,2021.0,5.0,1197.0,38962.0,68.0,8,293,11,11,0,1,0
16.5,2020.0,5.0,1353.0,33000.0,138.0,7,1990,15,6,0,1,4
17.92,2010.0,5.0,1086.0,73000.0,62.1,3,1927,11,7,3,1,4
16.8,2012.0,5.0,1497.0,56000.0,116.4,8,540,10,11,0,3,4
21.14,2016.0,5.0,1498.0,70000.0,103.5,8,1753,27,11,3,1,1
16.8,2013.0,5.0,1497.0,70000.0,116.3,8,543,10,11,3,1,4
19.5,2019.0,5.0,1199.0,29147.0,88.7,8,201,10,6,0,1,4
31.79,2016.0,5.0,998.0,67534.0,58.2,3,447,20,11,3,1,0
17.0,2018.0,5.0,1198.0,47338.0,108.5,7,1533,28,12,2,1,4
17.3,2014.0,7.0,1497.0,120000.0,117.3,4,1475,10,11,3,3,4
16.0,2015.0,7.0,2179.0,67315.0,140.0,7,2678,19,11,3,1,1
22.38,2013.0,5.0,1197.0,79202.0,88.5,3,2165,20,7,3,1,4
26.0,2015.0,5.0,1498.0,100000.0,98.6,8,568,10,7,3,1,1
20.4,2017.0,5.0,1197.0,66501.0,81.8,3,2174,20,7,0,1,4
17.0,2011.0,5.0,1197.0,40000.0,78.91,3,2833,11,2,3,3,4
10.75,2019.0,7.0,2694.0,45000.0,163.7,4,1263,29,5,0,1,4
23.59,2016.0,5.0,1364.0,83735.0,67.0,3,933,29,6,0,1,1
18.2,2013.0,5.0,1199.0,54000.0,82.4,8,1893,3,7,3,1,4
21.64,2014.0,5.0,1461.0,90000.0,84.8,8,1933,26,12,3,1,1
32.52,2020.0,5.0,998.0,62629.0,58.3,3,2505,20,6,0,1,0
19.01,2018.0,5.0,1199.0,79048.0,84.8,3,2270,28,4,3,1,4
22.07,2010.0,5.0,1199.0,100000.0,73.9,3,1651,30,3,3,3,1
17.5,2017.0,5.0,1199.0,110339.0,88.7,7,2500,10,5,3,1,4
28.4,2019.0,5.0,1248.0,50000.0,74.0,8,2118,20,0,3,1,1
20.62,2015.0,7.0,1198.0,100000.0,67.0,4,1015,6,6,3,3,4
19.1,2015.0,5.0,1197.0,38663.0,81.8,8,2735,11,11,0,1,4
16.0,2015.0,7.0,2179.0,154225.0,140.0,7,2676,19,8,2,1,1
17.3,2005.0,5.0,1061.0,90000.0,64.0,3,2513,20,11,3,0,4
15.73,2017.0,5.0,1968.0,40000.0,174.3,7,1706,0,4,0,3,1
26.59,2016.0,5.0,1248.0,52030.0,74.0,8,2118,20,2,0,1,1
17.01,2014.0,5.0,1591.0,61000.0,121.3,8,2423,11,2,0,1,4
21.1,2016.0,5.0,814.0,60000.0,55.2,3,773,11,5,3,4,4
15.43,2022.0,5.0,1498.0,10000.0,108.4,7,290,18,11,3,1,4
18.9,2017.0,5.0,1197.0,20000.0,81.8,3,1057,11,2,0,1,4
20.36,2008.0,5.0,1197.0,120000.0,78.9,3,2826,11,5,3,1,4
20.14,2015.0,5.0,1498.0,82000.0,88.8,3,1646,30,7,3,1,1
22.9,2012.0,5.0,1248.0,115917.0,74.0,3,2157,20,12,0,4,1
20.45,2013.0,5.0,1461.0,88029.0,83.8,7,2222,23,11,3,1,1
19.34,2014.0,5.0,1198.0,39000.0,76.0,3,1473,23,12,3,3,4
16.0,2018.0,7.0,1997.0,68000.0,140.0,7,2677,19,6,3,3,1
23.95,2019.0,5.0,998.0,9000.0,67.0,3,163,20,4,3,1,4
20.68,2019.0,5.0,1995.0,18000.0,190.0,7,2576,1,5,0,1,1
23.0,2019.0,5.0,1498.0,67556.0,98.9,7,793,9,7,3,1,1
20.36,2010.0,5.0,1197.0,87197.0,78.9,3,2826,11,1,0,4,4
14.08,2022.0,7.0,1956.0,14000.0,167.6,7,1526,28,11,0,1,1
19.7,2009.0,5.0,796.0,100000.0,46.3,3,166,20,5,3,3,4
18.27,2020.0,5.0,998.0,50646.0,118.3,7,2403,11,7,4,1,4
18.19,2017.0,5.0,1197.0,112358.0,103.2,8,2346,30,11,3,1,4
16.42,2020.0,5.0,1330.0,30191.0,153.8,7,766,26,12,3,1,4
24.0,2017.0,5.0,1186.0,78490.0,73.9,3,1047,11,11,0,1,1
19.16,2017.0,5.0,2494.0,63000.0,157.7,8,415,29,11,3,1,4
16.8,2021.0,5.0,1353.0,26000.0,138.1,7,726,11,2,0,3,4
14.1,2020.0,5.0,1368.0,40000.0,160.7,7,611,14,11,3,1,4
33.44,2019.0,5.0,796.0,50000.0,40.3,3,135,20,11,3,1,0
15.0,2013.0,5.0,1396.0,79000.0,98.6,3,2912,11,12,0,3,4
16.0,2019.0,5.0,1368.0,23000.0,160.0,7,617,14,7,3,1,4
20.4,2019.0,5.0,1197.0,70000.0,81.8,3,2152,20,5,0,1,4
13.2,2011.0,5.0,1995.0,100000.0,170.0,8,7,1,1,3,1,1
18.9,2016.0,5.0,1197.0,61000.0,81.8,3,1086,11,1,0,1,4
23.4,2013.0,5.0,1248.0,69624.0,74.0,8,2118,20,4,2,1,1
21.46,2020.0,5.0,999.0,32355.0,67.0,3,1330,26,8,0,1,4
17.05,2013.0,5.0,1995.0,86000.0,184.0,7,2570,1,12,3,1,1
18.3,2020.0,5.0,998.0,20000.0,118.3,7,2026,15,11,0,1,4
20.0,2019.0,7.0,999.0,62391.0,71.0,4,2319,26,3,3,1,4
15.37,2019.0,5.0,1196.0,9600.0,73.0,5,839,20,11,0,1,4
19.01,2013.0,7.0,1462.0,46976.0,103.2,4,895,20,4,0,1,4
17.33,2021.0,5.0,1199.0,40000.0,118.3,7,1555,28,10,3,3,4
25.17,2016.0,5.0,799.0,60000.0,53.3,3,1352,26,12,3,1,4
17.6,2017.0,7.0,2179.0,90000.0,153.8,4,1141,28,7,3,3,1
15.73,2017.0,5.0,1968.0,65000.0,174.3,7,1705,0,12,3,1,1
20.97,2022.0,6.0,1462.0,10000.0,101.6,4,2639,20,1,3,1,4
17.4,2015.0,5.0,1497.0,100000.0,117.3,8,583,10,4,3,1,4
26.6,2015.0,5.0,998.0,64448.0,58.1,3,2521,20,11,0,1,0
21.4,2017.0,5.0,1197.0,40000.0,83.1,3,319,20,0,3,1,4
13.4,2011.0,5.0,1798.0,90000.0,157.8,8,1391,27,12,3,2,4
26.0,2016.0,5.0,1498.0,91000.0,98.6,8,575,10,2,0,3,1
21.79,2020.0,5.0,998.0,23573.0,67.0,3,2534,20,8,0,1,4
18.9,2018.0,5.0,1197.0,50000.0,81.8,3,1052,11,7,3,1,4
16.93,2019.0,5.0,1197.0,27100.0,103.2,8,2346,30,11,0,1,4
27.28,2017.0,5.0,1047.0,70000.0,69.0,3,2247,28,0,3,1,1
0.0,2022.0,7.0,2755.0,5000.0,201.1,7,994,29,5,0,1,1
19.1,2016.0,5.0,1197.0,32443.0,82.0,8,2732,11,3,2,1,4
16.8,2020.0,5.0,1497.0,27514.0,113.4,7,2006,15,6,2,1,4
22.1,2017.0,5.0,1396.0,174628.0,88.7,7,682,11,6,3,1,1
18.78,2020.0,5.0,999.0,5682.0,75.0,3,1637,30,9,0,1,4
20.3,2018.0,5.0,1086.0,25369.0,68.0,3,1918,11,3,3,1,4
17.84,2017.0,5.0,1395.0,38739.0,147.5,8,85,0,2,3,3,4
14.71,2020.0,5.0,2993.0,55000.0,261.5,7,2586,1,2,0,1,1
18.6,2019.0,5.0,1197.0,26880.0,81.8,3,2921,11,1,3,3,4
20.3,2018.0,5.0,1199.0,78474.0,83.8,8,2297,28,5,4,1,4
18.2,2018.0,5.0,1199.0,21319.0,88.7,3,1290,10,5,4,1,4
22.07,2012.0,5.0,1199.0,74180.0,73.9,3,1652,30,8,2,0,1
19.47,2022.0,5.0,999.0,18000.0,113.9,8,2013,27,1,3,1,4
23.95,2016.0,5.0,998.0,34597.0,67.0,3,161,20,3,0,1,4
19.49,2015.0,5.0,1198.0,164910.0,67.0,3,1461,23,8,2,1,4
23.1,2018.0,5.0,998.0,64328.0,67.0,3,484,20,2,3,1,4
23.08,2014.0,5.0,1461.0,84000.0,63.1,3,1670,26,1,0,1,1
18.9,2013.0,5.0,1197.0,31763.0,82.0,3,1060,11,9,3,1,4
12.5,2009.0,5.0,1794.0,120000.0,130.19,8,660,29,5,3,1,4
28.09,2017.0,5.0,1248.0,80000.0,88.5,8,491,20,6,3,1,1
20.51,2014.0,5.0,998.0,65632.0,67.0,3,2542,20,8,2,3,4
0.0,2022.0,7.0,1999.0,10000.0,197.1,7,2707,19,10,3,1,4
19.7,2011.0,5.0,796.0,67000.0,46.3,3,169,20,1,0,3,4
17.14,2017.0,5.0,1497.0,60000.0,117.6,8,597,10,5,3,1,4
20.45,2012.0,5.0,1461.0,67879.0,83.8,7,749,26,7,3,1,1
18.6,2010.0,5.0,1199.0,40000.0,79.4,3,355,3,11,3,3,4
16.8,2013.0,5.0,1497.0,90478.0,116.3,8,549,10,3,3,3,4
18.07,2022.0,5.0,999.0,4400.0,113.9,8,2012,27,5,0,1,4
18.15,2017.0,6.0,1198.0,41900.0,82.0,7,1324,19,11,3,3,4
26.6,2019.0,5.0,998.0,70000.0,58.1,3,2521,20,1,3,1,0
17.92,2007.0,5.0,1086.0,100000.0,62.1,3,1927,11,7,3,3,4
23.95,2018.0,5.0,998.0,43060.0,67.0,3,165,20,4,3,3,4
23.01,2017.0,5.0,999.0,20000.0,67.0,3,1328,26,9,3,3,4
21.1,2013.0,5.0,814.0,35000.0,55.2,3,782,11,4,0,1,4
23.1,2014.0,5.0,998.0,74125.0,67.0,3,455,20,11,0,1,4
21.79,2018.0,5.0,998.0,38768.0,67.0,3,2534,20,9,0,1,4
21.4,2018.0,5.0,1197.0,40820.0,83.1,3,325,20,6,0,1,4
21.4,2018.0,5.0,1197.0,79044.0,83.1,3,325,20,1,0,1,4
16.5,2019.0,5.0,1799.0,32000.0,139.4,8,603,10,11,0,1,4
12.18,2023.0,5.0,1969.0,411.0,197.0,7,2603,31,9,0,1,4
25.24,2022.0,5.0,998.0,20000.0,65.7,3,457,20,8,3,1,4
17.1,2019.0,5.0,1956.0,27000.0,170.6,7,633,14,9,3,1,1
18.9,2015.0,5.0,1197.0,108551.0,82.0,3,1086,11,4,0,3,4
14.025,2021.0,6.0,1451.0,20000.0,141.0,7,1122,18,2,3,1,4
18.0,2017.0,5.0,1497.0,63157.0,117.3,8,579,10,10,0,3,4
18.6,2017.0,5.0,1197.0,80000.0,81.8,3,2832,11,9,3,3,4
16.5,2015.0,5.0,1198.0,64480.0,86.8,3,397,10,5,3,1,4
24.2,2014.0,7.0,1498.0,92000.0,98.6,4,1481,10,5,3,3,1
25.24,2019.0,5.0,998.0,25268.0,65.7,3,451,20,6,4,1,4
23.84,2016.0,5.0,1199.0,60000.0,84.0,3,2258,28,2,3,3,4
20.52,2019.0,5.0,1197.0,31464.0,81.8,3,2555,20,5,0,1,4
13.93,2009.0,7.0,2179.0,120000.0,138.0,7,1507,28,2,3,3,1
19.33,2021.0,5.0,1199.0,14114.0,86.8,3,175,28,5,3,1,4
17.4,2020.0,5.0,1497.0,29911.0,117.6,8,554,10,4,0,1,4
18.9,2018.0,5.0,1197.0,37300.0,81.8,3,1054,11,4,0,1,4
18.45,2021.0,5.0,1497.0,9000.0,113.1,8,2453,11,9,0,3,4
13.73,2012.0,5.0,1995.0,100000.0,148.0,7,1377,26,12,3,4,1
20.36,2009.0,5.0,1197.0,64636.0,78.9,3,2826,11,4,0,3,4
16.5,2019.0,5.0,1353.0,47776.0,138.0,7,1990,15,8,0,1,4
27.3,2017.0,5.0,1498.0,60000.0,98.6,3,1284,10,2,3,1,1
20.36,2011.0,5.0,1197.0,40000.0,78.9,3,2818,11,0,3,1,4
18.0,2008.0,5.0,995.0,46941.0,62.0,3,2041,3,4,0,1,4
15.74,2014.0,5.0,1591.0,47000.0,121.3,8,2426,11,5,0,1,4
24.52,2017.0,7.0,1248.0,46519.0,88.5,4,892,20,2,0,3,1
18.6,2011.0,5.0,1197.0,60000.0,85.8,3,2149,20,11,3,1,4
18.6,2013.0,5.0,1199.0,84146.0,88.7,8,217,10,2,0,1,4
0.0,2023.0,5.0,2487.0,5000.0,175.6,8,784,17,5,0,1,4
25.32,2018.0,6.0,1198.0,90000.0,77.0,3,1303,19,1,3,1,1
22.0,2018.0,5.0,1197.0,24288.0,81.8,3,2181,20,2,0,1,4
26.49,2022.0,5.0,1199.0,44321.0,72.4,8,2299,28,10,3,1,0
22.74,2015.0,5.0,796.0,40000.0,47.3,3,138,20,3,3,3,4
18.9,2015.0,5.0,1197.0,116448.0,82.0,3,1060,11,4,0,1,4
25.17,2016.0,5.0,799.0,80786.0,53.3,3,1352,26,7,3,3,4
25.44,2012.0,5.0,936.0,103727.0,57.6,3,350,3,7,3,1,1
26.1,2020.0,5.0,1498.0,36759.0,99.2,8,279,9,12,0,3,1
18.9,2009.0,5.0,998.0,90000.0,67.1,3,2515,20,0,3,3,4
18.3,2009.0,5.0,1991.0,60000.0,147.9,8,729,3,2,3,4,1
18.9,2018.0,5.0,1197.0,48000.0,81.8,3,1086,11,1,0,1,4
16.5,2021.0,5.0,1199.0,20000.0,88.5,7,2496,10,9,3,1,4
22.05,2014.0,5.0,796.0,71218.0,47.3,3,138,20,2,0,1,4
26.0,2014.0,5.0,1498.0,44200.0,98.6,8,569,10,9,3,1,1
17.7,2006.0,5.0,1497.0,11111.0,78.0,8,551,10,3,2,3,4
18.9,2017.0,5.0,1197.0,46835.0,81.8,3,1086,11,5,3,1,4
19.1,2016.0,5.0,1197.0,35468.0,82.0,8,2732,11,11,3,1,4
21.01,2021.0,5.0,1197.0,30000.0,81.8,3,344,20,8,3,1,4
22.07,2014.0,5.0,1199.0,65547.0,73.9,3,1650,30,11,3,1,1
17.3,2022.0,8.0,1497.0,20000.0,120.9,4,1446,19,9,3,1,1
19.81,2016.0,5.0,1086.0,51790.0,68.0,3,2825,11,9,0,1,4
23.5,2012.0,5.0,1498.0,80000.0,88.7,8,961,9,2,0,3,1
19.02,2018.0,7.0,1198.0,17003.0,67.0,4,1017,6,4,3,1,4
21.5,2018.0,5.0,1497.0,41000.0,108.5,7,1537,28,7,3,1,1
21.4,2016.0,5.0,1197.0,105224.0,83.1,3,319,20,7,0,3,4
12.9,2006.0,5.0,1799.0,100000.0,130.0,8,600,10,12,3,2,4
11.36,2017.0,7.0,2755.0,62500.0,171.5,4,1271,29,11,0,1,1
24.7,2016.0,5.0,796.0,70000.0,47.3,3,138,20,8,3,1,4
20.3,2017.0,5.0,1199.0,60000.0,84.0,8,2290,28,12,3,3,4
21.5,2019.0,5.0,1497.0,58000.0,108.5,7,1536,28,9,3,1,1
18.6,2014.0,5.0,1197.0,62577.0,85.8,3,2180,20,6,3,1,4
26.2,2012.0,5.0,998.0,50000.0,58.2,3,2521,20,5,3,4,0
18.9,2015.0,5.0,1197.0,41378.0,82.0,3,1068,11,11,0,1,4
18.8,2021.0,5.0,1199.0,24140.0,86.6,7,1678,28,4,0,1,4
18.88,2015.0,5.0,1995.0,70000.0,184.0,8,13,1,5,0,3,1
17.8,2017.0,5.0,1497.0,60000.0,117.3,8,583,10,5,3,3,4
25.2,2014.0,5.0,1248.0,44060.0,74.0,3,2158,20,6,0,1,1
18.6,2016.0,5.0,1197.0,89220.0,81.8,3,2862,11,2,3,3,4
16.56,2022.0,6.0,1451.0,33127.0,141.0,7,1119,18,8,2,1,4
16.14,2022.0,7.0,1956.0,30000.0,167.6,7,1518,28,8,3,1,1
15.6,2013.0,5.0,1196.0,60000.0,70.0,3,979,9,10,3,1,4
14.7,2015.0,5.0,1496.0,46109.0,120.6,7,802,9,5,0,1,4
13.96,2020.0,5.0,1451.0,30000.0,141.0,7,1126,18,9,3,3,4
20.36,2011.0,5.0,1197.0,89608.0,78.9,3,2818,11,5,3,1,4
18.16,2017.0,5.0,1196.0,100000.0,86.8,8,269,9,9,3,1,4
20.09,2021.0,5.0,1199.0,40000.0,86.6,7,1671,28,12,3,1,4
16.65,2019.0,5.0,1968.0,40000.0,141.0,7,2306,30,11,0,1,1
24.39,2018.0,5.0,998.0,46731.0,65.7,3,161,20,12,0,1,4
18.7,2017.0,5.0,1199.0,35983.0,88.7,3,1276,10,4,3,1,4
23.01,2016.0,5.0,999.0,40000.0,67.0,3,1331,26,11,3,1,4
22.05,2016.0,5.0,796.0,99026.0,47.3,3,138,20,9,3,4,4
