full_name,registered_year,engine_capacity,insurance,transmission_type,kms_driven,owner_type,fuel_type,max_power,seats,mileage,body_type,city,resale_price_Lakh
2014 Volkswagen Polo 1.5 TDI Highline,Jun 2014,1498 cc,Third Party,Manual,"1,00,578 Kms",Second Owner,Diesel,88.8bhp,5.0,20.14 kmpl,Hatchback,Bangalore,6.4
2012 Maruti Alto K10 2010-2014 VXI,Jun 2012,998 cc,Comprehensive,Manual,"54,007 Kms",First Owner,Petrol,67.1bhp,5.0,20.92 kmpl,Hatchback,Bangalore,2.65
2016 Honda City i VTEC V,Jul 2016,1497 cc,Comprehensive,Manual,"46,275 Kms",First Owner,Petrol,117.3bhp,5.0,17.8 kmpl,Sedan,Bangalore,7.23
2023 MG Hector 1.5 Turbo Smart pro BSVI,2023,1451 cc,Third Party insurance,Manual,"10,000 Kms",First Owner,Petrol,141bhp,5.0,13.79 kmpl,SUV,Bangalore,19.5
2012 Hyundai i10 Magna 1.2 iTech SE,Jul 2012,1197 cc,Comprehensive,Manual,"52,300 Kms",First Owner,Petrol,78.9bhp,5.0,20.36 kmpl,Hatchback,Delhi,2.35
2012 Maruti Swift Dzire LXI,Nov 2012,1197 cc,Third Party insurance,Manual,"64,302 Kms",First Owner,Petrol,88.50bhp,5.0,22.41 kmpl,Sedan,Bangalore,3.99
2008 Hyundai Santro Xing XE,2008,1086 cc,Third Party insurance,Manual,"1,00,000 Kms",Second Owner,Petrol,63,5.0,17.8 kmpl,Hatchback,Mumbai,1.5
2014 Hyundai EON Era Plus,May 2014,814 cc,Third Party,Manual,"74,318 Kms",First Owner,Petrol,55.2bhp,5.0,21.1 kmpl,Hatchback,Lucknow,2.0
2017 Skoda Octavia 1.8 TSI AT Style Plus,2017,1798 cc,Third Party insurance,Automatic,"1,00,000 Kms",First Owner,Petrol,177bhp,5.0,15.1 kmpl,Sedan,Mumbai,9.2
2018 Mahindra XUV500 W11 AT BSIV,Aug 2018,2179 cc,Zero Dep,Automatic,"18,000 Kms",First Owner,Diesel,152.87bhp,7.0,15.1 kmpl,SUV,Mumbai,15.95
2017 Hyundai i20 Asta 1.4 CRDi,Jun 2017,1396 cc,Comprehensive,Manual,"1,16,263 Kms",Third Owner,Diesel,88.73bhp,5.0,22.54 kmpl,Hatchback,Ahmedabad,5.65
2021 Skoda Rapid 1.0 TSI Onyx,2021,999 cc,Third Party insurance,Manual,"20,000 Kms",First Owner,Petrol,108.62bhp,5.0,18.97 kmpl,Sedan,Agra,9.5
2015 Hyundai i20 Asta Option 1.2,Jun 2015,1197 cc,Comprehensive,Manual,"93,000 Kms",First Owner,Petrol,81.83bhp,5.0,18.6 kmpl,Hatchback,Bangalore,6.25
2018 Volkswagen Polo GT TSI Sport Edition,Jun 2018,1197 cc,Comprehensive,Automatic,"64,059 Kms",First Owner,Petrol,103.5bhp,5.0,17.21 kmpl,Hatchback,Delhi,7.38
2010 Chevrolet Beat LT,Dec 2010,1199 cc,Not Available,Manual,"89,748 Kms",Fourth Owner,Petrol,79.4bhp,5.0,18.6 kmpl,Hatchback,Jaipur,1.18
2008 Hyundai Santro Xing GLS,Mar 2008,1086 cc,Not Available,Manual,"1,64,359 Kms",Third Owner,Petrol,62.1bhp,5.0,17.92 kmpl,Hatchback,Jaipur,0.75635
2017 Maruti Swift VDI BSIV,2017,1248 cc,Third Party insurance,Manual,"70,000 Kms",First Owner,Diesel,74bhp,5.0,25.2 kmpl,Hatchback,Delhi,5.0
2012 Maruti Alto LXi,Apr 2012,796 cc,Comprehensive,Manual,"63,697 Kms",First Owner,Petrol,46.3bhp,5.0,19.7 kmpl,Hatchback,Chennai,2.35
2016 Maruti Vitara Brezza ZDi,Oct 2016,1248 cc,Zero Dep,Manual,"79,221 Kms",First Owner,Diesel,88.5bhp,5.0,24.3 kmpl,SUV,Pune,8.13
2009 Chevrolet Spark 1.0 PS,2009,995 cc,Third Party insurance,Manual,"80,000 Kms",First Owner,Petrol,63 PS,5.0,16 kmpl,Hatchback,Hyderabad,1.2
2023 Skoda Slavia 1.5 TSI Style AT,Mar 2023,1498 cc,Comprehensive,Automatic,"18,000 Kms",First Owner,Petrol,147.52bhp,5.0,18.41 kmpl,Sedan,Kolkata,16.85
2015 Maruti Celerio ZXI,May 2015,998 cc,Comprehensive,Manual,"57,521 Kms",First Owner,Petrol,65.71bhp,5.0,25.24 kmpl,Hatchback,Bangalore,4.54
2019 Hyundai Creta 1.6 SX Option Executive,2019,1591 cc,Third Party insurance,Manual,"40,000 Kms",First Owner,Petrol,121.3bhp,5.0,15.8 kmpl,SUV,Hyderabad,13.2
2008 Maruti Wagon R LXI,May 2008,998 cc,Third Party insurance,Manual,"60,000 Kms",First Owner,Petrol,67.05bhp,5.0,21.79 kmpl,Hatchback,Pune,1.7
2011 BMW X1 sDrive20d,2011,1995 cc,Third Party insurance,Automatic,"80,000 Kms",Second Owner,Diesel,184bhp,5.0,17.05 kmpl,SUV,Hyderabad,9.5
2018 Honda WR-V i-VTEC VX,May 2018,1199 cc,Zero Dep,Manual,"12,724 Kms",Second Owner,Petrol,88.7bhp,5.0,17.5 kmpl,SUV,Gurgaon,7.1
2017 Hyundai Verna 1.6 VTVT AT SX,Mar 2017,1591 cc,Third Party insurance,Automatic,"15,504 Kms",First Owner,Petrol,121.3bhp,5.0,17.01 kmpl,Sedan,Mumbai,7.81
2014 Skoda Octavia Ambition 2.0 TDI AT,Aug 2014,1968 cc,Not Available,Automatic,"27,277 Kms",First Owner,Diesel,141bhp,5.0,19.3 kmpl,Sedan,Chandigarh,11.15
2021 Tata Tigor XZA Plus AMT BSVI,Nov 2021,1199 cc,Third Party insurance,Automatic,"2,024 Kms",First Owner,Petrol,84.82bhp,5.0,19.6 kmpl,Sedan,Bangalore,8.13
2019 Hyundai Xcent 1.2 VTVT S AT,Jun 2019,1197 cc,Zero Dep,Automatic,"37,610 Kms",First Owner,Petrol,81.86bhp,5.0,17.36 kmpl,Sedan,Ahmedabad,6.72
2014 Honda City i VTEC S,Jun 2014,1497 cc,Third Party,Manual,"37,609 Kms",First Owner,Petrol,117.3bhp,5.0,17.4 kmpl,Sedan,Mumbai,5.0
2016 Toyota Fortuner 4x2 AT,2016,2982 cc,Third Party insurance,Automatic,"90,000 Kms",First Owner,Diesel,168.5bhp,7.0,12.55 kmpl,SUV,Kolkata,16.4
2012 Nissan Micra XV,2012,1198 cc,Third Party insurance,Manual,"1,20,000 Kms",First Owner,Petrol,75bhp,5.0,18.06 kmpl,Hatchback,Delhi,2.1
2022 Maruti Wagon R LXI CNG BSVI,Jul 2022,998 cc,Comprehensive,Manual,"20,000 Kms",First Owner,CNG,55.92bhp,5.0,34.05 kmpl,Hatchback,Delhi,5.5
2017 BMW X1 M Sport sDrive 20d,May 2017,1995 cc,Comprehensive,Automatic,"55,000 Kms",Second Owner,Diesel,188bhp,5.0,17.05 kmpl,SUV,Chennai,26.5
2015 Hyundai Grand i10 Sportz,May 2015,1197 cc,Comprehensive,Manual,"46,988 Kms",First Owner,Petrol,82bhp,5.0,18.9 kmpl,Hatchback,Bangalore,4.83
2021 Maruti Alto 800 LXI,2021,796 cc,Third Party insurance,Manual,"20,000 Kms",First Owner,Petrol,47.33bhp,5.0,22.05 kmpl,Hatchback,Delhi,3.7
2019 Skoda Octavia 1.8 TSI AT L K,May 2019,1798 cc,Third Party insurance,Automatic,"67,896 Kms",First Owner,Petrol,178bhp,5.0,15.1 kmpl,Sedan,Jaipur,15.08
2020 Kia Seltos HTK Plus D,Mar 2020,1493 cc,Zero Dep,Manual,"17,662 Kms",First Owner,Diesel,113.43bhp,5.0,20.8 kmpl,SUV,Pune,13.21
2020 Tata Tiago XT BSVI,Aug 2020,1199 cc,Third Party,Manual,"15,874 Kms",First Owner,Petrol,84.82bhp,5.0,19.01 kmpl,Hatchback,Kolkata,4.75
2014 Hyundai Grand i10 CRDi Magna,2014,1120 cc,Third Party insurance,Manual,"70,000 Kms",First Owner,Diesel,70bhp,5.0,24 kmpl,Hatchback,Delhi,3.6
2012 BMW 3 Series 320d Luxury Line,2012,1995 cc,Third Party insurance,Automatic,"80,000 Kms",Fourth Owner,Diesel,184bhp,5.0,18.88 kmpl,Sedan,Pune,10.0
2019 Skoda Superb LK 1.8 TSI AT,Jun 2019,1798 cc,Third Party,Automatic,"54,000 Kms",First Owner,Petrol,177.46bhp,5.0,14.67 kmpl,Sedan,Kolkata,18.5
2021 Renault KWID RXT,2021,799 cc,Third Party insurance,Manual,"10,000 Kms",First Owner,Petrol,53.26bhp,5.0,22.3 kmpl,Hatchback,Jaipur,4.45
2015 Honda City i VTEC SV,Jun 2015,1497 cc,Third Party,Manual,"65,253 Kms",First Owner,Petrol,117.3bhp,5.0,17.4 kmpl,Sedan,Pune,6.39
2022 Hyundai Creta SX Opt Diesel AT BSVI,Feb 2022,1493 cc,Comprehensive,Automatic,"5,700 Kms",First Owner,Diesel,113.45bhp,5.0,,SUV,Delhi,19.86
2010 Maruti Eeco 7 Seater Standard BSIV,2010,1196 cc,Third Party insurance,Manual,"50,000 Kms",Third Owner,Petrol,73bhp,7.0,15.37 kmpl,Minivans,Kolkata,1.75
2010 Hyundai i20 1.2 Asta,2010,1197 cc,Third Party insurance,Manual,"80,000 Kms",Second Owner,Petrol,80 PS at 5200 rpm,5.0,17 kmpl,Hatchback,Ahmedabad,3.0
2012 Maruti Swift VXI,Nov 2012,1197 cc,Third Party insurance,Manual,"78,249 Kms",Third Owner,Petrol,88.50bhp,5.0,22.38 kmpl,Hatchback,Bangalore,4.21
2012 Honda Brio S MT,Aug 2012,1198 cc,Third Party insurance,Manual,"53,300 Kms",Second Owner,Petrol,86.8bhp,5.0,19.4 kmpl,Hatchback,Pune,2.49
2013 Mitsubishi Pajero Sport 4X4,2013,2477 cc,Third Party insurance,Manual,"1,00,000 Kms",Second Owner,Diesel,175.56bhp,7.0,13.5 kmpl,SUV,Pune,7.95
2012 Maruti Wagon R VXI,Jul 2012,998 cc,Comprehensive,Manual,"65,000 Kms",First Owner,Petrol,67.05bhp,5.0,21.79 kmpl,Hatchback,Delhi,2.1
2021 Hyundai Santro Asta AMT,Jun 2021,1086 cc,Third Party,Automatic,"5,482 Kms",First Owner,Petrol,68.05bhp,5.0,20.3 kmpl,Hatchback,Delhi,6.39
2017 Hyundai Verna 1.6 VTVT SX Option,Oct 2017,1591 cc,Comprehensive,Manual,"45,364 Kms",Second Owner,Petrol,121.3bhp,5.0,17.01 kmpl,Sedan,Ahmedabad,8.67
2016 Hyundai Grand i10 Magna,Oct 2016,1197 cc,Third Party insurance,Manual,"53,000 Kms",Second Owner,Petrol,82bhp,5.0,18.9 kmpl,Hatchback,Delhi,3.99
2009 Chevrolet Spark 1.0 LT,2009,995 cc,Third Party insurance,Manual,"60,000 Kms",Third Owner,Petrol,62bhp,5.0,18 kmpl,Hatchback,Agra,0.5
2017 Hyundai i20 Asta 1.2,Dec 2017,1197 cc,Third Party insurance,Manual,"51,181 Kms",First Owner,Petrol,81.83bhp,5.0,18.6 kmpl,Hatchback,Bangalore,6.39
2017 Honda BR-V i-DTEC S MT,Jul 2017,1498 cc,Third Party insurance,Manual,"64,898 Kms",First Owner,Diesel,98.6bhp,7.0,21.9 kmpl,SUV,Ahmedabad,6.39
2017 Hyundai Tucson AT CRDi,Feb 2017,1995 cc,Comprehensive,Automatic,"1,04,507 Kms",First Owner,Diesel,,7.0,,SUV,Bangalore,15.79
2017 Hyundai Creta 1.4 E Plus CRDi,Dec 2017,1396 cc,Comprehensive,Manual,"70,000 Kms",First Owner,Diesel,88.7bhp,5.0,22.1 kmpl,SUV,Delhi,7.95
2017 Maruti Swift VDI Optional,Apr 2017,1248 cc,Zero Dep,Manual,"36,496 Kms",First Owner,Diesel,74bhp,5.0,25.2 kmpl,Hatchback,Bangalore,6.64
2016 Maruti Swift VXI,Jul 2016,1197 cc,Third Party insurance,Manual,"43,000 Kms",First Owner,Petrol,81.80bhp,5.0,21.21 kmpl,Hatchback,Jaipur,4.8
2018 Maruti Swift Dzire ZDI Plus,Jun 2018,1248 cc,Third Party,Manual,"99,367 Kms",First Owner,Diesel,74.02bhp,5.0,28.4 kmpl,Sedan,Jaipur,7.15
2017 Maruti Swift VXI Optional,Jun 2017,1197 cc,Comprehensive,Manual,"48,197 Kms",First Owner,Petrol,81.80bhp,5.0,20.4 kmpl,Hatchback,Bangalore,6.45
2017 Hyundai Verna CRDi 1.6 AT SX Plus,Jun 2017,1582 cc,Third Party,Automatic,"76,089 Kms",First Owner,Diesel,126.2bhp,5.0,22 kmpl,Sedan,Chennai,9.32
2022 Mercedes-Benz GLB 220d 4Matic,,1998 cc,Third Party insurance,Automatic,"6,500 Kms",,Diesel,187.74bhp,7.0,,SUV,Delhi,64.0
2017 Hyundai i20 Sportz 1.2,2017,1197 cc,Third Party insurance,Manual,"50,000 Kms",First Owner,Petrol,81.83bhp,5.0,18.6 kmpl,Hatchback,Bangalore,6.0
2017 Maruti SX4 S Cross DDiS 200 Delta,Jan 2018,1248 cc,Third Party insurance,Manual,"50,669 Kms",First Owner,Diesel,88.5bhp,5.0,23.65 kmpl,SUV,Ahmedabad,5.62
2012 Volvo XC60 D3 Summum,Aug 2012,1985 cc,Third Party insurance,Automatic,"1,09,000 Kms",First Owner,Diesel,163bhp,5.0,14.7 kmpl,SUV,Hyderabad,10.15
2016 Maruti Wagon R LXI CNG,Feb 2016,998 cc,Comprehensive,Manual,"85,246 Kms",First Owner,CNG,58.16bhp,5.0,26.6 kmpl,Hatchback,Pune,3.57
2021 Hyundai Alcazar Platinum (O) Diesel AT BSVI,Nov 2021,1493 cc,Not Available,Automatic,"12,879 Kms",First Owner,Diesel,113.98bhp,6.0,18.1 kmpl,SUV,Pune,18.0
2013 Audi A4 35 TDI Premium Sport,Jun 2013,1968 cc,Comprehensive,Automatic,"73,000 Kms",Second Owner,Diesel,174.33bhp,5.0,17.11 kmpl,Sedan,Chennai,13.9
2018 Hyundai Verna VTVT 1.6 AT SX Option,Mar 2018,1591 cc,Third Party insurance,Automatic,"57,600 Kms",First Owner,Petrol,121.3bhp,5.0,17 kmpl,Sedan,Hyderabad,10.8
2019 Hyundai Grand i10 1.2 Kappa Magna BSIV,Apr 2019,1197 cc,Third Party insurance,Manual,"69,561 Kms",Second Owner,Petrol,81.86bhp,5.0,18.9 kmpl,Hatchback,Ahmedabad,5.48
2019 Hyundai Creta 1.6 SX Automatic,Feb 2019,1591 cc,Third Party,Automatic,"19,722 Kms",Second Owner,Petrol,121.3bhp,5.0,14.8 kmpl,SUV,Mumbai,12.56
2016 Honda Amaze SX i-VTEC,Nov 2016,1198 cc,Zero Dep,Manual,"64,134 Kms",First Owner,Petrol,86.7bhp,5.0,18 kmpl,Sedan,Gurgaon,5.12
2019 Ford Endeavour 3.2 Titanium AT 4X4,2019,3198 cc,Third Party insurance,Automatic,"90,000 Kms",First Owner,Diesel,197bhp,7.0,10.91 kmpl,SUV,Mumbai,32.0
2011 Mahindra Thar CRDe AC,2011,2498 cc,Third Party insurance,Manual,"90,000 Kms",Second Owner,Diesel,105bhp,6.0,16.55 kmpl,SUV,Jaipur,5.0
2016 Tata Tiago XM,Dec 2017,1199 cc,Comprehensive,Manual,"1,08,498 Kms",First Owner,Petrol,83.83bhp,5.0,23.84 kmpl,Hatchback,Hyderabad,3.85
2021 Maruti Wagon R CNG LXI,Aug 2021,998 cc,Comprehensive,Manual,"26,032 Kms",First Owner,CNG,58.33bhp,5.0,32.52 kmpl,Hatchback,Delhi,5.99
2018 Tata Tiago 1.2 Revotron XZ,Nov 2018,1199 cc,Comprehensive,Manual,"42,000 Kms",First Owner,Petrol,84bhp,5.0,23.84 kmpl,Hatchback,Pune,4.85
2014 Hyundai EON Era,Jul 2014,814 cc,Third Party insurance,Manual,"70,000 Kms",First Owner,Petrol,55.2bhp,5.0,21.1 kmpl,Hatchback,Pune,2.5
2021 Renault Kiger RXZ,Mar 2021,999 cc,Zero Dep,Manual,"15,987 Kms",First Owner,Petrol,71.01bhp,5.0,19.17 kmpl,SUV,Ahmedabad,7.19
2022 Renault KWID RXT,2022,799 cc,Third Party insurance,Manual,"10,000 Kms",First Owner,Petrol,53.26bhp,5.0,22.3 kmpl,Hatchback,Kolkata,4.3
2014 Renault Duster 85PS Diesel RxE,2014,1461 cc,Third Party insurance,Manual,"1,00,000 Kms",First Owner,Diesel,83.8bhp,5.0,20.45 kmpl,SUV,Mumbai,4.0
2013 Maruti Wagon R VXI BS IV,Jun 2013,998 cc,Comprehensive,Manual,"8,889 Kms",First Owner,Petrol,67.1bhp,5.0,18.9 kmpl,Hatchback,Delhi,2.95
2010 Tata Indigo eGLX BS IV,2010,1193 cc,Third Party insurance,Manual,"70,000 Kms",Second Owner,Petrol,64.1bhp,5.0,15.64 kmpl,Sedan,Chennai,1.75
2014 Hyundai Grand i10 Asta Option,Feb 2014,1197 cc,Zero Dep,Manual,"98,500 Kms",Second Owner,Petrol,82bhp,5.0,18.9 kmpl,Hatchback,Mumbai,3.43
2012 Honda City V MT,Jun 2012,1497 cc,Comprehensive,Manual,"1,10,067 Kms",Second Owner,Petrol,116.3bhp,5.0,16.8 kmpl,Sedan,Chennai,4.14
2012 Maruti Wagon R VXI BS IV,Jun 2012,998 cc,Comprehensive,Manual,"50,989 Kms",First Owner,Petrol,67.1bhp,5.0,18.9 kmpl,Hatchback,Ahmedabad,2.79
2022 Volkswagen Taigun 1.0 TSI Topline BSVI,Jan 2023,999 cc,Third Party insurance,Manual,"14,000 Kms",First Owner,Petrol,113.98bhp,5.0,20.08 kmpl,SUV,Hyderabad,16.25
2013 Skoda Rapid 1.6 TDI Elegance,Jun 2013,1598 cc,Comprehensive,Manual,"1,32,000 Kms",First Owner,Diesel,103.5bhp,5.0,20.5 kmpl,Sedan,Chennai,3.45
2020 Hyundai Aura S AMT,2020,1197 cc,Third Party insurance,Automatic,"30,000 Kms",Second Owner,Petrol,81.86bhp,5.0,20.1 kmpl,Sedan,Pune,6.5
2017 Hyundai Creta 1.6 VTVT E Plus,Oct 2017,1591 cc,Comprehensive,Manual,"67,224 Kms",First Owner,Petrol,121.3bhp,5.0,15.29 kmpl,SUV,Mumbai,8.19
2017 Volkswagen Polo GT TSI,Feb 2017,1197 cc,Third Party insurance,Automatic,"60,528 Kms",Second Owner,Petrol,103.5bhp,5.0,17.21 kmpl,Hatchback,Bangalore,9.25
2018 Maruti Ciaz 1.4 S,Jun 2018,1373 cc,Third Party,Manual,"63,974 Kms",Second Owner,Petrol,91.1bhp,5.0,20.73 kmpl,Sedan,Bangalore,6.99
2020 Kia Seltos HTK G,Aug 2020,1497 cc,Comprehensive,Manual,"30,000 Kms",First Owner,Petrol,113.43bhp,5.0,16.8 kmpl,SUV,Chennai,10.9
2010 Maruti Ritz VXI,Jul 2010,1197 cc,Third Party insurance,Manual,"94,259 Kms",First Owner,Petrol,85.80bhp,5.0,21.1 kmpl,Hatchback,Chennai,2.6
2020 Hyundai Creta SX Opt Diesel AT BSVI,Jul 2020,1493 cc,Comprehensive,Automatic,"53,000 Kms",First Owner,Diesel,113.45bhp,5.0,,SUV,Mumbai,18.75
2018 Tata Tiago 1.2 Revotron XZA,Apr 2018,1199 cc,Comprehensive,Automatic,"61,100 Kms",First Owner,Petrol,83.83bhp,5.0,23.84 kmpl,Hatchback,Mumbai,5.45
2015 Jaguar XJ 2.0L Portfolio LWB,Jan 2015,1999 cc,Comprehensive,Automatic,"85,032 Kms",Fourth Owner,Petrol,237.36bhp,5.0,9.4 kmpl,Sedan,Kolkata,25.99
2016 Hyundai Verna 1.6 VTVT S,2016,1591 cc,Third Party insurance,Manual,"40,000 Kms",First Owner,Petrol,121.3bhp,5.0,17.01 kmpl,Sedan,Kolkata,5.1
2014 Datsun GO T,Dec 2014,1198 cc,Third Party insurance,Manual,"62,884 Kms",First Owner,Petrol,67.05bhp,5.0,19.02 kmpl,Hatchback,Kolkata,1.72
2018 Volkswagen Ameo 1.2 MPI Highline,Nov 2018,1198 cc,Third Party insurance,Manual,"95,495 Kms",First Owner,Petrol,73.75bhp,5.0,17 kmpl,Sedan,Chennai,4.5
2016 Maruti Swift Dzire VDI,Jul 2016,1248 cc,Third Party insurance,Manual,"79,659 Kms",First Owner,Diesel,74.02bhp,5.0,28.4 kmpl,Sedan,Hyderabad,6.1
2010 Hyundai i10 Era 1.1,Mar 2010,1086 cc,Comprehensive,Manual,"42,000 Kms",Second Owner,Petrol,68.05bhp,5.0,19.81 kmpl,Hatchback,Bangalore,2.8
2016 Hyundai Creta 1.6 VTVT SX Plus,Oct 2016,1591 cc,Comprehensive,Manual,"1,02,816 Kms",First Owner,Petrol,121.3bhp,5.0,13 kmpl,SUV,Bangalore,9.34
2017 Maruti Vitara Brezza ZDi,Sept 2017,1248 cc,Third Party insurance,Manual,"60,000 Kms",First Owner,Diesel,88.5bhp,5.0,24.3 kmpl,SUV,Delhi,7.0
2011 Maruti Ritz ZXi,Mar 2011,1197 cc,Third Party,Manual,"81,738 Kms",First Owner,Petrol,85.80bhp,5.0,18.5 kmpl,Hatchback,Chennai,2.85
2016 Honda City i VTEC V,Nov 2016,1497 cc,Comprehensive,Manual,"1,18,569 Kms",Second Owner,Petrol,117.3bhp,5.0,17.8 kmpl,Sedan,Kolkata,4.84
2018 Maruti Wagon R VXI Plus,Mar 2018,998 cc,Comprehensive,Manual,"58,100 Kms",First Owner,Petrol,67.04bhp,5.0,20.51 kmpl,Hatchback,Mumbai,4.76
2020 Honda Amaze VX Petrol,Nov 2020,1199 cc,Not Available,Manual,"10,300 Kms",First Owner,Petrol,88.76bhp,5.0,18.6 kmpl,Sedan,Jaipur,8.0
2019 Toyota Glanza V CVT,Jul 2019,1197 cc,Comprehensive,Automatic,"27,355 Kms",First Owner,Petrol,81.80bhp,5.0,19.56 kmpl,Hatchback,Mumbai,7.99
2021 Honda City V MT,Jul 2021,1497 cc,Comprehensive,Manual,"1,03,000 Kms",First Owner,Petrol,117.60bhp,5.0,17.4 kmpl,Sedan,Ahmedabad,9.75
2009 Tata New Safari Dicor EX 4X2,Jan 2010,2179 cc,Not Available,Manual,"1,34,097 Kms",Third Owner,Diesel,138.1bhp,7.0,13.93 kmpl,SUV,Bangalore,2.5
2013 Hyundai i20 Magna Optional 1.2,Apr 2013,1197 cc,Third Party,Manual,"51,284 Kms",First Owner,Petrol,82.9bhp,5.0,18.5 kmpl,Hatchback,Mumbai,3.37
2019 Jaguar XE Portfolio,2019,1999 cc,Third Party insurance,Automatic,"10,000 Kms",First Owner,Petrol,246.74bhp,5.0,13.5 kmpl,Sedan,Delhi,42.0
2010 Hyundai Verna CRDi SX,2010,1493 cc,Third Party insurance,Manual,"70,000 Kms",First Owner,Diesel,110,5.0,16.8 kmpl,Sedan,Hyderabad,3.3
2015 Hyundai Grand i10 Sportz,Apr 2015,1197 cc,Comprehensive,Manual,"45,000 Kms",First Owner,Petrol,82bhp,5.0,18.9 kmpl,Hatchback,Mumbai,3.95
2014 Maruti Alto 800 LXI,2014,796 cc,Third Party insurance,Manual,"60,000 Kms",Second Owner,Petrol,47.3bhp,5.0,22.74 kmpl,Hatchback,Bangalore,2.6
2013 Hyundai i20 Magna Optional 1.2,Jun 2013,1197 cc,Comprehensive,Manual,"48,720 Kms",First Owner,Petrol,82.9bhp,5.0,18.5 kmpl,Hatchback,Pune,4.09
2022 MG Astor Sharp CVT BSVI,Apr 2022,1498 cc,Comprehensive,Automatic,"12,000 Kms",First Owner,Petrol,108.49bhp,5.0,14.82 kmpl,SUV,Delhi,15.75
2010 Volkswagen Polo Petrol Comfortline 1.2L,2010,1198 cc,Third Party insurance,Manual,"80,000 Kms",Second Owner,Petrol,73.9bhp,5.0,16.47 kmpl,Hatchback,Delhi,1.95
2018 Maruti Swift Dzire VDI,2018,1248 cc,Third Party insurance,Manual,"90,000 Kms",First Owner,Diesel,74.02bhp,5.0,28.4 kmpl,Sedan,Mumbai,6.0
2018 Jaguar XJ 3.0L Premium Luxury,Jul 2018,2993 cc,Comprehensive,Automatic,"40,000 Kms",Second Owner,Diesel,301.73bhp,5.0,14.47 kmpl,Sedan,Delhi,53.0
2012 Chevrolet Beat Diesel LS,Sept 2012,936 cc,Third Party insurance,Manual,"86,147 Kms",Second Owner,Diesel,57.6bhp,5.0,25.44 kmpl,Hatchback,Chennai,1.95
2015 Honda City i VTEC S,Mar 2015,1497 cc,Third Party,Manual,"28,066 Kms",First Owner,Petrol,117.3bhp,5.0,17.4 kmpl,Sedan,Mumbai,5.05
2022 Tata Altroz XM plus BSVI,2022,1199 cc,Third Party insurance,Manual,"10,000 Kms",First Owner,Petrol,86.83bhp,5.0,19.33 kmpl,Hatchback,Mumbai,7.25
2013 Honda City V MT,Jul 2013,1497 cc,Comprehensive,Manual,"89,205 Kms",Second Owner,Petrol,116.3bhp,5.0,16.8 kmpl,Sedan,Hyderabad,5.27
2018 Hyundai Creta 1.6 CRDi SX Plus,2018,1582 cc,Third Party insurance,Manual,"70,000 Kms",First Owner,Diesel,126.2bhp,5.0,19.67 kmpl,SUV,Chennai,11.5
2021 Maruti Baleno Sigma,Apr 2021,1197 cc,Third Party,Manual,"36,218 Kms",Third Owner,Petrol,81.80bhp,5.0,21.01 kmpl,Hatchback,Delhi,5.37
2019 Mahindra XUV500 W7 BSIV,2019,2179 cc,Third Party insurance,Manual,"1,00,000 Kms",First Owner,Diesel,152.87bhp,7.0,15.1 kmpl,SUV,Hyderabad,13.0
2009 Ford Fiesta 1.4 ZXi TDCi LE,2009,1399 cc,Third Party insurance,Manual,"1,00,000 Kms",Fifth Owner,Diesel,68,5.0,17.8 kmpl,Sedan,Bangalore,1.2
2015 Mahindra XUV500 W6 2WD,2015,2179 cc,Third Party insurance,Manual,"90,000 Kms",Second Owner,Diesel,140bhp,7.0,16 kmpl,SUV,Delhi,5.5
2017 Tata Tiago 1.2 Revotron XZ,2017,1199 cc,Third Party insurance,Manual,"40,000 Kms",Second Owner,Petrol,84bhp,5.0,23.84 kmpl,Hatchback,Ahmedabad,3.75
2016 Hyundai Grand i10 Magna,Jul 2016,1197 cc,Third Party insurance,Manual,"35,109 Kms",First Owner,Petrol,82bhp,5.0,18.9 kmpl,Hatchback,Delhi,4.4
2022 Kia Carens Luxury Plus Turbo 2022-2023,2022,1353 cc,Third Party insurance,Manual,"20,000 Kms",First Owner,Petrol,138.05bhp,7.0,16.2 kmpl,MUV,Hyderabad,17.8
2022 Mercedes-Benz GLS 400d 4MATIC BSVI,Jan 2022,2925 cc,Third Party insurance,Automatic,"40,000 Kms",First Owner,Diesel,325.86bhp3600-4200rpm,7.0,,SUV,Gurgaon,123.0
2015 Maruti Ritz VXi (ABS) BS IV,Jul 2015,1197 cc,Third Party insurance,Manual,"53,000 Kms",Second Owner,Petrol,85.80bhp,5.0,18.5 kmpl,Hatchback,Delhi,2.9
2014 Maruti Celerio Green VXI,2014,998 cc,Third Party insurance,Manual,"80,000 Kms",First Owner,CNG,58.2bhp,5.0,31.79 kmpl,Hatchback,Delhi,3.2
2018 Ford Ecosport 1.5 Diesel Trend BSIV,Jun 2018,1498 cc,Third Party,Manual,"1,09,496 Kms",First Owner,Diesel,98.96bhp,5.0,23 kmpl,SUV,Chandigarh,6.0
2012 Volkswagen Polo Petrol Trendline 1.2L,May 2012,1198 cc,Comprehensive,Manual,"55,809 Kms",Second Owner,Petrol,73.9bhp,5.0,16.47 kmpl,Hatchback,Gurgaon,2.54
2015 Maruti Swift Dzire ZDI,2015,1248 cc,Third Party insurance,Manual,"1,20,000 Kms",First Owner,Diesel,74bhp,5.0,26.59 kmpl,Sedan,Delhi,5.0
